Irradiance Corrected	no	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	
V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	
0.6262797	-0.099992198	0.76680514	-2.12705300648849E-05	0.76681192	3.58066983987936E-06	0.76679392	2.89383003625741E-06	0.76679382	3.5483011515244E-07	0.76680028	1.78227791780745E-06	0.76678568	-0.0111999172762121	0.76680702	1.45736159690359E-05	0.76680046	5.63183675955653E-06	0.76680002	-1.86064251872232E-05	0.76681518	-6.43423791342856E-05	0.76680964	0.0163201882358488	0.766808	0.0163844652256728	0.38336346	0.016857263372841	0.38336828	0.0166743273507043	0.3833457	0.0161749633711904	0.38335742	0.016171342240835	1.4615692	0.0143373594886449	1.4614694	0.0149636750212762	2.0096934	0.01175016400859	2.0097978	0.0120690840131631	
0.62626982	-0.099992188	0.77385186	-5.73614940648849E-05	0.77386126	-1.74542141601206E-05	0.77383996	-1.48194759637426E-05	0.77384712	-3.50790818848476E-05	0.77385408	-3.23469560821926E-05	0.77382846	-0.0116541212762121	0.77385694	-9.51141203096409E-06	0.77385562	-1.77814952404435E-05	0.77385614	-4.40491631872232E-05	0.77386482	-8.85751871342856E-05	0.77385514	0.0163129302358488	0.77385242	0.0163689872256728	0.3868698	0.016849655372841	0.38687142	0.0166727013507043	0.38685036	0.0161741533711904	0.38686066	0.016163784240835	1.478635	0.0142719014886449	1.4785772	0.0149072170212762	2.031794	0.01151761800859	2.0319206	0.0118494380131631	
0.62625952	-0.099992188	0.78089332	-9.48022680648848E-05	0.78090496	-3.89843261601206E-05	0.7808868	-3.30653439637426E-05	0.78089312	-7.26214858848476E-05	0.78089116	-6.83255040821926E-05	0.78087044	-0.0121065692762121	0.7809026	-3.51469920309641E-05	0.7809033	-4.28001752404435E-05	0.78089772	-7.13201957872232E-05	0.78090378	-0.000114475113134286	0.780897	0.0162978442358488	0.78089344	0.0163693412256728	0.39038748	0.016847473372841	0.39039006	0.0166687613507043	0.39036836	0.0161737993711904	0.39037686	0.016166966240835	1.4957128	0.0142069894886449	1.495707	0.0148401530212762	2.0539532	0.01126996600859	2.0540294	0.0116179520131631	
0.6262484	-0.099992188	0.78793438	-0.000134335674064885	0.78794318	-6.17459025601206E-05	0.78793424	-5.16266717637426E-05	0.7879367	-0.000111653021284848	0.787925	-0.000105615556882193	0.78790778	-0.0125584232762121	0.787942	-6.31987420309641E-05	0.78794794	-6.94820186404435E-05	0.78794354	-0.000100030185787223	0.78794334	-0.000141715733134286	0.78793584	0.0162915002358488	0.78793426	0.0163576112256728	0.39390512	0.016838199372841	0.39390632	0.0166610413507043	0.393887	0.0161758113711904	0.39389524	0.016163300240835	1.5127538	0.0141399734886449	1.5127422	0.0147756410212762	2.0760556	0.01101763800859	2.0761302	0.0113746420131631	
0.62623648	-0.099992208	0.79497806	-0.000176960682064885	0.79498466	-8.51031325601207E-05	0.79497964	-7.47791777637426E-05	0.7949811	-0.000152819279284848	0.7949665	-0.000144870550882193	0.79495036	-0.0126589912762121	0.79498608	-9.33584380309641E-05	0.79498836	-9.74564126404435E-05	0.7949827	-0.000130812671787223	0.7949807	-0.000170694829134286	0.79498052	0.0162754462358488	0.79497692	0.0163491052256728	0.39740682	0.016837277372841	0.39740964	0.0166548093507043	0.39739308	0.0161706973711904	0.3973987	0.016163866240835	1.5299306	0.0140735134886449	1.5299552	0.0147045330212762	2.0981904	0.01075125600859	2.0982452	0.0111174720131631	
0.6262266	-0.099992258	0.80202338	-0.000221799330064885	0.80203582	-0.000109478782560121	0.80202366	-9.92410277637426E-05	0.8020251	-0.000197270903284848	0.80201628	-0.000186995702882193	0.80200102	-0.0127621112762121	0.80203378	-0.000124737308030964	0.8020391	-0.000127499156640444	0.80202832	-0.000163205515787223	0.80203178	-0.000200600509134286	0.80203084	0.0162690642358488	0.80202844	0.0163385252256728	0.4009172	0.016826071372841	0.40092064	0.0166521413507043	0.4009058	0.0161735453711904	0.40090898	0.016158986240835	1.5470382	0.0139967914886449	1.547053	0.0146361550212762	2.1203132	0.01047560920859	2.1203724	0.0108459460131631	
0.6262173	-0.099992308	0.809062	-0.000267508130064885	0.80906962	-0.000134363768560121	0.8090616	-0.000124742521763743	0.80906546	-0.000242684083284848	0.80905436	-0.000229907502882193	0.80903816	-0.0128585052762121	0.80907056	-0.000157638412030964	0.80907426	-0.000159105188640443	0.80906122	-0.000196978295787223	0.80906872	-0.000232016649134286	0.80906886	0.0162573862358488	0.80906644	0.0163310672256728	0.40443626	0.016822967372841	0.4044405	0.0166419473507043	0.40442196	0.0161715873711904	0.40442898	0.016161392240835	1.564154	0.0139252594886449	1.564147	0.0145582910212762	2.1424018	0.01018403840859	2.1424692	0.0105642276131631	
0.62620982	-0.09999234	0.81610566	-0.000315336170064885	0.8161131	-0.000159918584560121	0.81610056	-0.000151366615763743	0.81610884	-0.000290363783284848	0.81610048	-0.000274770902882193	0.8160767	-0.0129516652762121	0.81610816	-0.000192163244030964	0.81611428	-0.000192042422640443	0.81610584	-0.000231594935787223	0.81611212	-0.000264888229134286	0.81610892	0.0162510722358488	0.81610766	0.0163193152256728	0.4079535	0.016815753372841	0.40795554	0.0166401993507043	0.40794016	0.0161655333711904	0.4079488	0.016152934240835	1.5813242	0.0138501614886449	1.5813258	0.0144850910212762	2.1645206	0.00988731000858996	2.164594	0.0102723892131631	
0.62620052	-0.099992318	0.8231477	-0.000365097610064885	0.82315558	-0.000185047244560121	0.8231401	-0.000179099733763743	0.82315244	-0.000340084803284848	0.82314358	-0.000321333982882193	0.82311846	-0.0130527672762121	0.823151	-0.000227536304030964	0.82316036	-0.000226085402640443	0.82314822	-0.000267534595787223	0.8231545	-0.000299099229134286	0.8231534	0.0162336822358488	0.8231509	0.0163172852256728	0.41147074	0.016809751372841	0.4114774	0.0166372893507043	0.41145692	0.0161671893711904	0.41146782	0.016151438240835	1.5984424	0.0137675054886449	1.5984318	0.0144012850212762	2.1865646	0.00958074000858996	2.1866544	0.00997156141316312	
0.6261924	-0.099992288	0.83018368	-0.000416669830064885	0.8301916	-0.000210622444560121	0.83017462	-0.000203550793763743	0.83018794	-0.000391686603284847	0.83018122	-0.000369531302882193	0.83015296	-0.0131539172762121	0.83018596	-0.000264410884030964	0.83019494	-0.000260216762640443	0.83018474	-0.000304677655787223	0.83019	-0.000334716189134286	0.83018596	0.0162270242358488	0.83018402	0.0163003892256728	0.41499166	0.016803893372841	0.41499566	0.0166352273507043	0.41497588	0.0161634713711904	0.41498784	0.016146378240835	1.6155318	0.0136891734886449	1.6155094	0.0143168210212762	2.2087562	0.00926239720858996	2.2088216	0.00965301001316312	
0.62618392	-0.099992208	0.83721642	-0.000470075050064885	0.837226	-0.000236515124560121	0.83720772	-0.000228332133763743	0.83722366	-0.000445231463284847	0.83721442	-0.000419330102882193	0.8371842	-0.0132482492762121	0.8372179	-0.000302689324030964	0.83722606	-0.000296218102640444	0.83721822	-0.000343125575787223	0.83722188	-0.000371746789134286	0.83721612	0.0162119582358488	0.83721574	0.0162903272256728	0.41851378	0.016804953372841	0.41851734	0.0166319553507043	0.41849588	0.0161585013711904	0.4185101	0.016146460240835	1.63265	0.0136032314886449	1.6326154	0.0142295970212762	2.230867	0.00893340560858996	2.2309648	0.00932384661316312	
0.62617482	-0.099992136	0.8442595	-0.000525308270064885	0.84426848	-0.000262890024560121	0.84425132	-0.000253485653763743	0.84426724	-0.000500717363284848	0.84425814	-0.000470738682882193	0.84422718	-0.0133392052762121	0.84426096	-0.000342443564030964	0.8442687	-0.000333027582640444	0.84426182	-0.000382852175787223	0.84426568	-0.000410317169134286	0.84425878	0.0162057562358488	0.84425656	0.0162833072256728	0.42203246	0.016796233372841	0.4220374	0.0166392793507043	0.42202194	0.0161531653711904	0.42202992	0.016141772240835	1.6497478	0.0135138234886449	1.649735	0.0141402810212762	2.2530036	0.00859275300858996	2.2530454	0.00897902561316312	
0.62616596	-0.099992116	0.85129328	-0.000582191790064885	0.85130388	-0.000289599024560121	0.8512848	-0.000278935253763743	0.85130136	-0.000557899403284848	0.85129138	-0.000523602002882193	0.85126086	-0.0135536412762121	0.85129572	-0.000383492604030964	0.85130104	-0.000370984922640443	0.85129572	-0.000423742055787223	0.85129796	-0.000450030149134286	0.85129274	0.0161931382358488	0.85129132	0.0162719912256728	0.42554466	0.016794617372841	0.42554816	0.0166353173507043	0.42553266	0.0161499733711904	0.4255402	0.016140478240835	1.6668576	0.0134243974886449	1.6668226	0.0140471090212762	2.2750376	0.00824355700858996	2.2751584	0.00861962601316312	
0.62615892	-0.099992128	0.85831718	-0.000640661510064885	0.85832798	-0.000316648864560121	0.858308	-0.000304605653763743	0.85832596	-0.000616788783284848	0.8583151	-0.000577800262882193	0.85828526	-0.0137564672762121	0.85831898	-0.000425768924030964	0.85832328	-0.000409688842640443	0.85831932	-0.000465740195787223	0.8583248	-0.000491075229134286	0.8583164	0.0161817122358488	0.85831476	0.0162614412256728	0.4290619	0.016792857372841	0.42906256	0.0166355393507043	0.42905186	0.0161417593711904	0.42905778	0.016135862240835	1.6839572	0.0133337314886449	1.6839242	0.0139507850212762	2.2972028	0.00788015500858996	2.2972714	0.00824942521316312	
0.62615044	-0.099992158	0.8653528	-0.000700807630064885	0.86536198	-0.000344028264560121	0.86534736	-0.000330615313763743	0.8653623	-0.000677483943284848	0.86534996	-0.000633462442882193	0.86531996	-0.0139644172762121	0.86535554	-0.000469350224030964	0.86536026	-0.000450743842640443	0.86535404	-0.000508901615787223	0.86536012	-0.000533288929134286	0.86535302	0.0161637482358488	0.86535276	0.0162539472256728	0.43258844	0.016787077372841	0.4325901	0.0166284373507043	0.43257856	0.0161448913711904	0.43258404	0.016132214240835	1.70094	0.0132367614886449	1.7008844	0.0138504390212762	2.319283	0.00750851560858996	2.3193924	0.00786593881316312	
0.62614234	-0.099992218	0.87238964	-0.000762489790064885	0.8723984	-0.000371759884560121	0.8723847	-0.000356891133763743	0.8723974	-0.000739768003284847	0.87238582	-0.000690512662882193	0.8723563	-0.0141890992762121	0.8723921	-0.000514115484030964	0.87239624	-0.000492204242640443	0.87239118	-0.000553074835787223	0.87239848	-0.000576439149134286	0.87238942	0.0161547542358488	0.87239014	0.0162427512256728	0.43610588	0.016784259372841	0.43610716	0.0166244853507043	0.4360992	0.0161322093711904	0.4361008	0.016130282240835	1.7180194	0.0131409234886449	1.7180044	0.0137450430212762	2.3413694	0.00712253480858996	2.3414406	0.00747131441316312	
0.62613608	-0.09999229	0.87941474	-0.000825531270064885	0.87942088	-0.000399664464560121	0.87940992	-0.000383354373763743	0.87941736	-0.000803466523284848	0.87940794	-0.000748754402882192	0.87937726	-0.0144361272762121	0.87941536	-0.000559931864030964	0.87941888	-0.000535064462640443	0.87941336	-0.000598423935787223	0.87942106	-0.000620379069134286	0.87941068	0.0161401242358488	0.879414	0.0162289112256728	0.43963322	0.016786859372841	0.43963428	0.0166168053507043	0.43962184	0.0161311373711904	0.43962626	0.016127838240835	1.7351372	0.0130365974886449	1.7351004	0.0136364310212762	2.3635024	0.00672785760858996	2.3636204	0.00706135961316312	
0.62612878	-0.09999226	0.88643722	-0.000890006090064885	0.88643992	-0.000427804964560121	0.8864323	-0.000410072993763743	0.88643996	-0.000868692103284847	0.88643064	-0.000808212342882193	0.88639864	-0.0145629392762121	0.88643942	-0.000606879684030964	0.88644134	-0.000578793302640443	0.88643858	-0.000644485255787223	0.88644568	-0.000665150209134286	0.88643416	0.0161320882358488	0.88643524	0.0162223052256728	0.44315594	0.016777117372841	0.44315922	0.0166202813507043	0.44314548	0.0161224593711904	0.44314934	0.016125324240835	1.752241	0.0129310374886449	1.7522124	0.0135246790212762	2.3856456	0.00631716520858996	2.3857538	0.00663836821316312	
0.62612372	-0.09999228	0.89346958	-0.000956294130064885	0.89347594	-0.000456283904560121	0.89346902	-0.000437072813763743	0.89347204	-0.000935782823284847	0.89346748	-0.000868997242882193	0.89343314	-0.0146930472762121	0.8934762	-0.000654944844030964	0.89347734	-0.000623521162640443	0.89347512	-0.000691556575787223	0.89347998	-0.000710850109134286	0.89346834	0.0161214882358488	0.89347282	0.0162088172256728	0.44667482	0.016768693372841	0.44667932	0.0166139173507043	0.4466645	0.0161175893711904	0.44666854	0.016114744240835	1.7693408	0.0128197594886449	1.769314	0.0134120370212762	2.4078938	0.00589410780858996	2.407984	0.00619872781316312	
0.6261181	-0.0999923	0.90048638	-0.00102379401006488	0.9004972	-0.000485028204560121	0.90048594	-0.000464239313763743	0.90048836	-0.00100415262328485	0.90048432	-0.000931087382882193	0.90045512	-0.0148143632762121	0.90049826	-0.000703938264030964	0.90049836	-0.000669059162640443	0.9004973	-0.000739496695787223	0.90050116	-0.000757205189134286	0.9004904	0.0161086342358488	0.90049182	0.0162059472256728	0.4501965	0.016765815372841	0.45020482	0.0166141093507043	0.4501857	0.0161068293711904	0.45019118	0.016112156240835	1.7865194	0.0127096034886449	1.7865168	0.0132898090212762	2.4300126	0.00546452040858996	2.430121	0.00575172421316312	
0.62611222	-0.099992248	0.9075048	-0.00109261995006488	0.90751484	-0.000513998064560121	0.90750366	-0.000491680433763743	0.9075061	-0.00107392682328485	0.90750138	-0.000994238702882193	0.90747448	-0.0149174212762121	0.9075195	-0.000753906924030964	0.90751918	-0.000715344762640443	0.9075203	-0.000788342615787223	0.90752052	-0.000804364169134286	0.90750984	0.0160944602358488	0.90751124	0.0161900352256728	0.4537176	0.016753315372841	0.45372282	0.0166102113507043	0.45370428	0.0161085293711904	0.45370938	0.016102386240835	1.803573	0.0125886274886449	1.8035418	0.0131684570212762	2.452182	0.00502255460858996	2.452258	0.00528848841316312	
0.62610394	-0.099992216	0.9145327	-0.00116284515006488	0.91454884	-0.000543362364560121	0.91453432	-0.000519373713763743	0.91453636	-0.00114512604328485	0.91453174	-0.00105861278288219	0.91450916	-0.0150050452762121	0.91455406	-0.000804955624030964	0.91455456	-0.000762427222640444	0.914556	-0.000837651595787223	0.91455504	-0.000852493849134286	0.91454482	0.0160806582358488	0.91454458	0.0161788072256728	0.45722718	0.016758607372841	0.45723544	0.0166113453507043	0.4572148	0.0161007713711904	0.4572197	0.016101626240835	1.8207516	0.0124659954886449	1.8207224	0.0130402890212762	2.4743312	0.00456929140858996	2.4743992	0.00481279801316312	
0.6260975	-0.099992286	0.92156628	-0.00123432055006489	0.92158242	-0.000573011484560121	0.92156784	-0.000547267653763743	0.92156882	-0.00121763284328485	0.92156052	-0.00112395770288219	0.92154284	-0.0150914252762121	0.92158782	-0.000856979284030964	0.92158972	-0.000810173522640443	0.92158908	-0.000887993655787223	0.92159096	-0.000901587889134286	0.92157778	0.0160696262358488	0.92158114	0.0161624492256728	0.46075392	0.016757951372841	0.46076012	0.0166053453507043	0.46074086	0.0160933453711904	0.46074476	0.016095534240835	1.8378698	0.0123359774886449	1.837824	0.0129124910212762	2.4965168	0.00410608960858996	2.49653	0.00432255581316312	
0.62609064	-0.099992294	0.9285851	-0.00130647275006489	0.92860246	-0.000602765504560121	0.9285876	-0.000575267413763743	0.928589	-0.00129088724328485	0.92857758	-0.00119019926288219	0.9285654	-0.0151778052762121	0.92860968	-0.000909757904030964	0.92861196	-0.000858546042640444	0.92861024	-0.000939154035787223	0.9286089	-0.000941660889134286	0.92860086	0.0160553802358488	0.92860196	0.0161546272256728	0.46427846	0.016760425372841	0.464285	0.0166056373507043	0.46426324	0.0160899693711904	0.46426882	0.016100272240835	1.854988	0.0122047334886449	1.854952	0.0127767130212762	2.5186096	0.00363099320858996	2.5187296	0.00381790341316312	
0.62608558	-0.099992262	0.93562172	-0.00137993315006488	0.93563766	-0.000632773104560121	0.93562292	-0.000603527393763743	0.9356249	-0.00136546064328485	0.93561304	-0.00125717386288219	0.93560232	-0.0152660852762121	0.93564222	-0.000963654864030964	0.93564834	-0.000907682062640443	0.93564254	-0.000990899855787223	0.9356418	-0.000982616509134286	0.93563524	0.0160455102358488	0.93563954	0.0161359732256728	0.4677929	0.016762263372841	0.46779376	0.0166000393507043	0.467775	0.0160851193711904	0.46778358	0.016089916240835	1.8720898	0.0120651654886449	1.8720376	0.0126388610212762	2.540791	0.00314308560858996	2.5408588	0.00329931941316312	
0.62607752	-0.099992284	0.9426555	-0.00145449935006488	0.94267364	-0.000662969364560121	0.94266146	-0.000631912333763743	0.94265838	-0.00144114604328485	0.94264846	-0.00132515266288219	0.94263762	-0.0153607512762121	0.94267416	-0.00101843966403096	0.94268232	-0.000957807962640443	0.94267342	-0.00104327105578722	0.9426769	-0.00102425590913429	0.94267426	0.0160292222358488	0.9426747	0.0161252632256728	0.47131458	0.016775277372841	0.47132112	0.0165946933507043	0.47129664	0.0160821873711904	0.47130822	0.016091746240835	1.8891976	0.0119281734886449	1.8891534	0.0124907970212762	2.5629118	0.00264522300858996	2.5630306	0.00276706561316312	
0.62607084	-0.099992256	0.94967858	-0.00152997975006488	0.9496947	-0.000693359524560121	0.94968264	-0.000660403413763743	0.94967994	-0.00151783644328485	0.94967018	-0.00139386646288219	0.9496572	-0.0154560212762121	0.9496954	-0.00107379774403096	0.94970054	-0.00100850586264044	0.949692	-0.00109631263578722	0.94969524	-0.00106639444913429	0.94969774	0.0160212702358488	0.94969754	0.0161120372256728	0.47483912	0.016767073372841	0.47484156	0.0165915093507043	0.47482208	0.0160762953711904	0.47483206	0.016087320240835	1.9061846	0.0117795134886449	1.9061478	0.0123442490212762	2.5851336	0.00210576954858996	2.585289	0.00218460611316312	
0.62606436	-0.099992216	0.956696	-0.00160646595006488	0.95671618	-0.000723982704560121	0.95670362	-0.000688964313763743	0.9566991	-0.00159562764328485	0.95669228	-0.00146345206288219	0.95667878	-0.0155529792762121	0.9567132	-0.00112981540403096	0.95672038	-0.00106011814264044	0.95671058	-0.00114992219578722	0.95671176	-0.00110907984913429	0.95672062	0.0160038322358488	0.95671896	0.0161018732256728	0.47836366	0.016772145372841	0.4783671	0.0165873553507043	0.4783459	0.0160751833711904	0.47835788	0.016086106240835	1.9232824	0.0116278814886449	1.9232574	0.0121855990212762	2.6070784	0.00162834194858996	2.6071858	0.00167326847316312	
0.6260583	-0.099992188	0.96373122	-0.00168416115006488	0.96375038	-0.000754923844560121	0.96373836	-0.000717755613763743	0.9637338	-0.00167463384328485	0.96372832	-0.00153401306288219	0.96371088	-0.0156534932762121	0.96374412	-0.00118677640403096	0.9637521	-0.00111259890264044	0.96374208	-0.00120408219578722	0.96374768	-0.00116199024913429	0.96375502	0.0159996602358488	0.96375392	0.0160874172256728	0.4818799	0.016768317372841	0.4818801	0.0165841413507043	0.4818633	0.0160682553711904	0.48187384	0.016078662240835	1.9403962	0.0114707754886449	1.9403512	0.0120299470212762	2.6279852	0.00114489300858996	2.6292848	0.00108646827316312	
0.62605206	-0.099992228	0.97076722	-0.00176285315006488	0.97078782	-0.000786087924560121	0.97077488	-0.000746706633763743	0.97077094	-0.00175466724328485	0.9707688	-0.00160547426288219	0.97074658	-0.0157592412762121	0.9707811	-0.00124427440403096	0.97078526	-0.00116614450264044	0.97078104	-0.00125901959578722	0.97078542	-0.00121546804913429	0.97079426	0.0159839482358488	0.97079496	0.0160784672256728	0.48540038	0.016764751372841	0.48540482	0.0165783813507043	0.4853875	0.0160726313711904	0.48539448	0.016079664240835	1.9575062	0.0113086574886449	1.9574612	0.0118650330212762	2.64989	0.000647427808589962	2.6511776	0.000546852413163124	
0.6260472	-0.099992228	0.9777917	-0.00184238435006488	0.97781414	-0.000817429064560121	0.97779892	-0.000775767433763743	0.9777986	-0.00183551364328485	0.97779434	-0.00167758866288219	0.97777338	-0.0158664032762121	0.9778082	-0.00130243280403096	0.97781114	-0.00122216110264044	0.97780766	-0.00131431239578722	0.97780964	-0.00126935804913429	0.97781978	0.0159743502358488	0.97782144	0.0160633412256728	0.4889243	0.016757265372841	0.4889255	0.0165761073507043	0.48890994	0.0160660733711904	0.48891592	0.016073168240835	1.974608	0.0111395074886449	1.974567	0.0116962390212762	2.6720026	8.40248085899623E-05	2.673256	-7.5207386836876E-05	
0.62604214	-0.099992228	0.9848275	-0.00192303575006489	0.98485256	-0.000848721644560121	0.98483666	-0.000804998633763743	0.98483534	-0.00191760624328485	0.98483118	-0.00175057366288219	0.98481108	-0.0159736772762121	0.98484398	-0.00136143860403096	0.98485056	-0.00128186670264044	0.98484558	-0.00137043539578722	0.98484658	-0.00132386324913429	0.98485538	0.0159576082358488	0.98485944	0.0160507532256728	0.49244802	0.016757053372841	0.49245104	0.0165676313507043	0.49243176	0.0160698433711904	0.49243998	0.016069432240835	1.9916996	0.0109686294886449	1.991671	0.0115218950212762	2.693982	-0.000450102731410038	2.6952392	-0.000670047486836876	
0.62603546	-0.099992256	0.99187408	-0.00200467595006488	0.99189978	-0.000880192704560121	0.99188518	-0.000834433813763742	0.9918816	-0.00200075124328485	0.99187932	-0.00182449266288219	0.99185742	-0.0160822652762121	0.99189166	-0.00142098660403096	0.99189622	-0.00134380230264044	0.99189078	-0.00142712099578722	0.9918934	-0.00137896504913429	0.9919038	0.0159510402358488	0.99190388	0.0160362332256728	0.49595472	0.016749435372841	0.4959598	0.0165678133507043	0.4959411	0.0160636213711904	0.49594788	0.016069110240835	2.0087346	0.0107909634886449	2.0087364	0.0113463290212762	2.7163876	-0.00107351913141004	2.717722	-0.00137046764683688	
0.62602916	-0.099992244	0.99891094	-0.00208714035006488	0.99893708	-0.000911918244560121	0.99892178	-0.000864053413763743	0.99891796	-0.00208470524328485	0.99891378	-0.00189892706288219	0.9988961	-0.0161980952762121	0.99892746	-0.00148097500403096	0.99893184	-0.00140637290264044	0.99892674	-0.00148409839578722	0.99892916	-0.00143438204913429	0.99893936	0.0159355602358488	0.99894008	0.0160215932256728	0.49948064	0.016744959372841	0.49948778	0.0165614293507043	0.49946636	0.0160600333711904	0.49947352	0.016067290240835	2.0258908	0.0106062634886449	2.0259048	0.0111569330212762	2.739706	-0.00171039539141004	2.7398186	-0.00202716524683688	
0.62602286	-0.099992306	1.00594766	-0.00217044175006488	1.00597662	-0.000943589764560121	1.0059595	-0.000893871073763742	1.0059544	-0.00216964704328485	1.0059497	-0.00197415826288219	1.0059311	-0.0163163492762121	1.00596378	-0.00154166840403096	1.00597238	-0.00146925570264044	1.0059624	-0.00154150899578722	1.00596542	-0.00149025364913429	1.00597526	0.0159260322358488	1.00597258	0.0160121352256728	0.50300776	0.016739887372841	0.50301028	0.0165610853507043	0.502989	0.0160523133711904	0.50299652	0.016065046240835	2.0429096	0.0104228454886449	2.0429984	0.0109676970212762	2.7620166	-0.00235748859141004	2.7621758	-0.00276761238683688	
0.62601804	-0.099992316	1.01299218	-0.00225473835006488	1.01302196	-0.000975503044560121	1.01300718	-0.000923823653763743	1.01299722	-0.00225561484328485	1.01299388	-0.00205017406288219	1.01297456	-0.0164438092762121	1.01300852	-0.00160291320403096	1.01301612	-0.00153074970264044	1.01300612	-0.00159955479578722	1.01301272	-0.00154667644913429	1.01301782	0.0159094922358488	1.0130172	0.0160026892256728	0.50651838	0.016738291372841	0.50652286	0.0165520633507043	0.50650052	0.0160480313711904	0.50650948	0.016060438240835	2.059981	0.0102309214886449	2.0600882	0.0107692890212762	2.7841696	-0.00296288099141004	2.7843048	-0.00346096558683688	
0.62601198	-0.099992336	1.0200362	-0.00233984755006489	1.0200614	-0.00101548734456012	1.0200558	-0.000953829213763743	1.0200408	-0.00234225024328485	1.0200368	-0.00212684446288219	1.0200182	-0.0165744212762121	1.02005	-0.00166486300403096	1.0200574	-0.00159020790264044	1.0200476	-0.00165789659578722	1.020056	-0.00160358404913429	1.020064	0.0158966882358488	1.0200584	0.0159856532256728	0.51003682	0.016734533372841	0.51003968	0.0165486493507043	0.5100183	0.0160369273711904	0.51002686	0.016059164240835	2.077095	0.0100350526886449	2.0772406	0.0105622850212762	2.8063308	-0.00359020539141004	2.8064302	-0.00418406878683688	
0.62600698	-0.099992336	1.0270744	-0.00242585175006488	1.0270984	-0.00105584478456012	1.0270926	-0.000983889053763743	1.0270784	-0.00242978364328485	1.0270748	-0.00220401486288219	1.0270564	-0.0167027592762121	1.0270852	-0.00172743100403096	1.0270966	-0.00164885930264044	1.0270852	-0.00171663219578722	1.0270934	-0.00166088064913429	1.0270978	0.0158822822358488	1.0270974	0.0159702352256728	0.51356418	0.016738131372841	0.51356498	0.0165401313507043	0.51354356	0.0160308433711904	0.51355274	0.016057072240835	2.0941444	0.00982821948864491	2.0942516	0.0104094570212762	2.8283992	-0.00422825259141004	2.8284764	-0.00492826738683688	
0.62600074	-0.099992376	1.0341246	-0.00251268015006489	1.0341476	-0.00109664888456012	1.0341406	-0.00101958181376374	1.034131	-0.00251821784328485	1.0341274	-0.00228217386288219	1.0341038	-0.0168251872762121	1.0341356	-0.00179071480403096	1.0341478	-0.00170794610264044	1.0341362	-0.00177591019578722	1.034147	-0.00171878404913429	1.0341492	0.0158730082358488	1.0341466	0.0159565452256728	0.51708106	0.016737705372841	0.51708178	0.0165421613507043	0.51706052	0.0160247713711904	0.51706852	0.016058458240835	2.1110866	0.00964367548864492	2.1111736	0.0102546430212762	2.8505364	-0.00488148019141004	2.8505894	-0.00569606878683688	
0.6259953	-0.099992296	1.0411684	-0.00260035195006489	1.0411852	-0.00113810508456012	1.0411814	-0.00105536767376374	1.0411746	-0.00260738024328485	1.04117	-0.00236076606288219	1.0411458	-0.0169428572762121	1.0411788	-0.00185435920403096	1.0411882	-0.00176789730264044	1.041179	-0.00183563159578722	1.0411896	-0.00177701064913429	1.0411898	0.0158645322358488	1.0411886	0.0159349232256728	0.52060442	0.016732641372841	0.52060752	0.0165357273507043	0.52058682	0.0160165673711904	0.52059422	0.016048578240835	2.1281944	0.00944267028864492	2.1282368	0.0100938326212762	2.8726654	-0.00554719079141004	2.8727104	-0.00648600358683688	
0.62598964	-0.099992286	1.048211	-0.00268866995006489	1.0482232	-0.00117984108456012	1.048218	-0.00109128221376374	1.0482178	-0.00269732844328485	1.0482118	-0.00243992206288219	1.048188	-0.0170543632762121	1.0482198	-0.00191850560403096	1.0482304	-0.00182873730264044	1.0482204	-0.00189569719578722	1.0482282	-0.00183560984913429	1.0482328	0.0158545002358488	1.0482286	0.0159239492256728	0.52412792	0.016728701372841	0.52413286	0.0165348273507043	0.52410984	0.0160173253711904	0.52411824	0.016048506240835	2.1452984	0.00923635848864491	2.1453202	0.00992639882127619	2.89474	-0.00622471979141004	2.8948296	-0.00729950198683688	
