Repeat,VAR2,Point,Solar Cell Voltage,Solar Cell Current,Solar Cell Power
1,1,120,157.19270E-003,-759.34800E-006,-119.36396E-006
1,1,121,161.87100E-003,-755.15900E-006,-122.23834E-006
1,1,122,166.55350E-003,-756.32500E-006,-125.96858E-006
1,1,123,171.23690E-003,-752.77000E-006,-128.90200E-006
1,1,124,175.91630E-003,-747.31100E-006,-131.46419E-006
1,1,125,180.60340E-003,-741.87500E-006,-133.98515E-006
1,1,126,185.28790E-003,-745.48600E-006,-138.12954E-006
1,1,127,189.96700E-003,-744.87100E-006,-141.50091E-006
1,1,128,194.64770E-003,-737.32600E-006,-143.51881E-006
1,1,129,199.33290E-003,-736.11200E-006,-146.73134E-006
1,1,130,204.01430E-003,-738.56400E-006,-150.67762E-006
1,1,131,208.69220E-003,-737.91400E-006,-153.99690E-006
1,1,132,213.37800E-003,-727.24700E-006,-155.17851E-006
1,1,133,218.05800E-003,-723.50300E-006,-157.76562E-006
1,1,134,222.74200E-003,-723.04100E-006,-161.05160E-006
1,1,135,227.41700E-003,-720.53200E-006,-163.86123E-006
1,1,136,232.11200E-003,-712.95700E-006,-165.48588E-006
1,1,137,236.78800E-003,-710.66100E-006,-168.27600E-006
1,1,138,241.47100E-003,-710.13500E-006,-171.47701E-006
1,1,139,246.14600E-003,-704.60800E-006,-173.43644E-006
1,1,140,250.83800E-003,-698.78300E-006,-175.28133E-006
1,1,141,255.52100E-003,-697.16300E-006,-178.13979E-006
1,1,142,260.20300E-003,-699.41400E-006,-181.98962E-006
1,1,143,264.87600E-003,-693.43600E-006,-183.67455E-006
1,1,144,269.57000E-003,-686.99700E-006,-185.19378E-006
1,1,145,274.24800E-003,-685.26900E-006,-187.93365E-006
1,1,146,278.92900E-003,-686.13700E-006,-191.38351E-006
1,1,147,283.61000E-003,-683.04600E-006,-193.71868E-006
1,1,148,288.28600E-003,-677.39700E-006,-195.28407E-006
1,1,149,292.98000E-003,-672.15800E-006,-196.92885E-006
1,1,150,297.65800E-003,-668.74500E-006,-199.05730E-006
1,1,151,302.34200E-003,-668.22900E-006,-202.03369E-006
1,1,152,307.01900E-003,-664.95500E-006,-204.15382E-006
1,1,153,311.70700E-003,-659.35500E-006,-205.52557E-006
1,1,154,316.39400E-003,-654.59000E-006,-207.10835E-006
1,1,155,321.07100E-003,-656.99900E-006,-210.94333E-006
1,1,156,325.75000E-003,-654.95600E-006,-213.35192E-006
1,1,157,330.42700E-003,-647.66200E-006,-214.00501E-006
1,1,158,335.12200E-003,-643.31300E-006,-215.58834E-006
1,1,159,339.80200E-003,-644.77400E-006,-219.09549E-006
1,1,160,344.48000E-003,-643.68800E-006,-221.73764E-006
1,1,161,349.15500E-003,-633.68200E-006,-221.25324E-006
1,1,162,353.85400E-003,-630.96700E-006,-223.27020E-006
1,1,163,358.53400E-003,-632.62800E-006,-226.81865E-006
1,1,164,363.20900E-003,-631.97800E-006,-229.54010E-006
1,1,165,367.88800E-003,-621.27900E-006,-228.56109E-006
1,1,166,372.58100E-003,-617.69900E-006,-230.14291E-006
1,1,167,377.26300E-003,-618.05400E-006,-233.16891E-006
1,1,168,381.93600E-003,-614.84900E-006,-234.83297E-006
1,1,169,386.61800E-003,-608.24000E-006,-235.15653E-006
1,1,170,391.29900E-003,-605.15000E-006,-236.79459E-006
1,1,171,395.99100E-003,-604.80400E-006,-239.49694E-006
1,1,172,400.66700E-003,-598.28000E-006,-239.71105E-006
1,1,173,405.34900E-003,-593.47500E-006,-240.56450E-006
1,1,174,410.03000E-003,-589.27200E-006,-241.61920E-006
1,1,175,414.71800E-003,-587.61900E-006,-243.69618E-006
1,1,176,419.39900E-003,-581.69800E-006,-243.96356E-006
1,1,177,424.07900E-003,-576.37000E-006,-244.42641E-006
1,1,178,428.76100E-003,-570.48200E-006,-244.60043E-006
1,1,179,433.44000E-003,-564.67300E-006,-244.75187E-006
1,1,180,438.13300E-003,-565.39200E-006,-247.71689E-006
1,1,181,442.81100E-003,-567.05700E-006,-251.09908E-006
1,1,182,447.48800E-003,-564.07000E-006,-252.41456E-006
1,1,183,452.17100E-003,-554.68700E-006,-250.81338E-006
1,1,184,456.86200E-003,-555.26100E-006,-253.67765E-006
1,1,185,461.53600E-003,-554.82100E-006,-256.06987E-006
1,1,186,466.21200E-003,-549.04500E-006,-255.97137E-006
1,1,187,470.89900E-003,-540.80000E-006,-254.66218E-006
1,1,188,475.59300E-003,-539.76600E-006,-256.70893E-006
1,1,189,480.27000E-003,-538.23100E-006,-258.49620E-006
1,1,190,484.94600E-003,-531.45100E-006,-257.72504E-006
1,1,191,489.63000E-003,-526.41700E-006,-257.74956E-006
1,1,192,494.30900E-003,-526.08000E-006,-260.04608E-006
1,1,193,499.00000E-003,-524.21400E-006,-261.58279E-006
1,1,194,503.67900E-003,-514.56700E-006,-259.17659E-006
1,1,195,508.36100E-003,-511.91200E-006,-260.23610E-006
1,1,196,513.04000E-003,-511.54000E-006,-262.44048E-006
1,1,197,517.72600E-003,-505.87000E-006,-261.90205E-006
1,1,198,522.41000E-003,-495.85800E-006,-259.04118E-006
1,1,199,527.09200E-003,-493.90300E-006,-260.33232E-006
1,1,200,531.77000E-003,-493.13300E-006,-262.23334E-006
1,1,201,536.44500E-003,-484.03100E-006,-259.65601E-006
1,1,202,541.14100E-003,-477.13500E-006,-258.19731E-006
1,1,203,545.82400E-003,-477.84500E-006,-260.81927E-006
1,1,204,550.50000E-003,-477.75000E-006,-263.00138E-006
1,1,205,555.17700E-003,-466.21700E-006,-258.83296E-006
1,1,206,559.87200E-003,-459.95000E-006,-257.51313E-006
1,1,207,564.55400E-003,-459.06100E-006,-259.16472E-006
1,1,208,569.22700E-003,-455.78600E-006,-259.44570E-006
1,1,209,573.91300E-003,-447.28900E-006,-256.70497E-006
1,1,210,578.60200E-003,-444.35900E-006,-257.10701E-006
1,1,211,583.28200E-003,-441.45000E-006,-257.48984E-006
1,1,212,587.95500E-003,-431.80900E-006,-253.88426E-006
1,1,213,592.64000E-003,-426.49600E-006,-252.75859E-006
1,1,214,597.31900E-003,-424.10500E-006,-253.32597E-006
1,1,215,602.00800E-003,-418.67700E-006,-252.04690E-006
1,1,216,606.69000E-003,-407.38600E-006,-247.15701E-006
1,1,217,611.37300E-003,-403.66800E-006,-246.79172E-006
1,1,218,616.05000E-003,-401.09500E-006,-247.09457E-006
1,1,219,620.73500E-003,-389.80600E-006,-241.96623E-006
1,1,220,625.42200E-003,-382.98900E-006,-239.52975E-006
1,1,221,630.10300E-003,-382.65100E-006,-241.10954E-006
1,1,222,634.77900E-003,-367.42200E-006,-233.23177E-006
1,1,223,639.46600E-003,-364.30000E-006,-232.95746E-006
1,1,224,644.15200E-003,-364.19900E-006,-234.59951E-006
1,1,225,648.82100E-003,-353.06900E-006,-229.07858E-006
1,1,226,653.50600E-003,-338.73000E-006,-221.36209E-006
1,1,227,658.19300E-003,-334.50500E-006,-220.16885E-006
1,1,228,662.88000E-003,-331.12100E-006,-219.49349E-006
1,1,229,667.55800E-003,-312.80500E-006,-208.81548E-006
1,1,230,672.24400E-003,-304.73100E-006,-204.85359E-006
1,1,231,676.92300E-003,-304.40100E-006,-206.05604E-006
1,1,232,681.60300E-003,-292.81800E-006,-199.58563E-006
1,1,233,686.29000E-003,-272.84100E-006,-187.24805E-006
1,1,234,690.97000E-003,-273.90500E-006,-189.26014E-006
1,1,235,695.64500E-003,-265.24600E-006,-184.51705E-006
1,1,236,700.32800E-003,-242.32600E-006,-169.70768E-006
1,1,237,705.02400E-003,-231.14800E-006,-162.96489E-006
1,1,238,709.70100E-003,-227.65200E-006,-161.56485E-006
1,1,239,714.37200E-003,-212.46100E-006,-151.77619E-006
1,1,240,719.06000E-003,-191.65700E-006,-137.81288E-006
1,1,241,723.76000E-003,-188.78000E-006,-136.63141E-006
1,1,242,728.43000E-003,-177.94400E-006,-129.61975E-006
1,1,243,733.10300E-003,-149.86100E-006,-109.86355E-006
1,1,244,737.79300E-003,-134.08200E-006,-98.92476E-006
1,1,245,742.47200E-003,-133.39100E-006,-99.03908E-006
1,1,246,747.14800E-003,-114.43000E-006,-85.49615E-006
1,1,247,751.83800E-003,-86.23800E-006,-64.83701E-006
1,1,248,756.67200E-003,-87.05320E-006,-65.87072E-006
1,1,249,760.52200E-003,-66.40790E-006,-50.50467E-006
1,1,250,765.89100E-003,-33.81700E-006,-25.90014E-006
1,1,251,771.24200E-003,-23.63260E-006,-18.22645E-006
1,1,252,775.22500E-003,-18.58630E-006,-14.40856E-006
1,1,253,779.60600E-003,19.24560E-006,15.00399E-006
1,1,254,785.10600E-003,22.43360E-006,17.61275E-006
1,1,255,789.16100E-003,36.90410E-006,29.12328E-006
1,1,256,793.42700E-003,75.67290E-006,60.04092E-006
1,1,257,798.83000E-003,97.46890E-006,77.86108E-006
1,1,258,803.39500E-003,96.44930E-006,77.48689E-006
1,1,259,808.02600E-003,138.05600E-006,111.55284E-006
1,1,260,812.71900E-003,157.07600E-006,127.65865E-006
1,1,261,817.39100E-003,157.06200E-006,128.38107E-006
1,1,262,822.05700E-003,182.61400E-006,150.11912E-006
1,1,263,826.76200E-003,223.19700E-006,184.53080E-006
1,1,264,831.45200E-003,232.80100E-006,193.56286E-006
1,1,265,836.12100E-003,243.17400E-006,203.32289E-006
1,1,266,840.78900E-003,286.18200E-006,240.61868E-006
1,1,267,845.47700E-003,312.25800E-006,264.00696E-006
1,1,268,850.17900E-003,312.00800E-006,265.26265E-006
1,1,269,854.84400E-003,333.86700E-006,285.40420E-006
1,1,270,859.52600E-003,381.87800E-006,328.23407E-006
1,1,271,864.22700E-003,393.12100E-006,339.74578E-006
1,1,272,868.89800E-003,403.11500E-006,350.26582E-006
1,1,273,873.56600E-003,441.81700E-006,385.95631E-006
1,1,274,878.26100E-003,475.32500E-006,417.45941E-006
1,1,275,882.95300E-003,480.56400E-006,424.31543E-006
1,1,276,887.62900E-003,497.06400E-006,441.20842E-006
1,1,277,892.29800E-003,543.80100E-006,485.23254E-006
1,1,278,896.99000E-003,573.03900E-006,514.01025E-006
1,1,279,901.67100E-003,570.12100E-006,514.06157E-006
1,1,280,906.33000E-003,603.56200E-006,547.02635E-006
1,1,281,911.04400E-003,647.02200E-006,589.46551E-006
1,1,282,915.73700E-003,660.11300E-006,604.48990E-006
1,1,283,920.39900E-003,671.63400E-006,618.17126E-006
1,1,284,925.06600E-003,713.38900E-006,659.93191E-006
1,1,285,929.77200E-003,750.29000E-006,697.59863E-006
1,1,286,934.45700E-003,749.47700E-006,700.35403E-006
1,1,287,939.11900E-003,777.13300E-006,729.82037E-006
1,1,288,943.81200E-003,828.86200E-006,782.28990E-006
1,1,289,948.50400E-003,848.99900E-006,805.27895E-006
1,1,290,953.17800E-003,849.47200E-006,809.69802E-006
1,1,291,957.84100E-003,893.23300E-006,855.57519E-006
1,1,292,962.53700E-003,929.91400E-006,895.07663E-006
1,1,293,967.23400E-003,936.35400E-006,905.67342E-006
1,1,294,971.91100E-003,953.20300E-006,926.42848E-006
1,1,295,976.58000E-003,998.99100E-006,975.59463E-006
1,1,296,981.28000E-003,1.02613E-003,1.00692E-003
1,1,297,985.94500E-003,1.02680E-003,1.01237E-003
1,1,298,990.64000E-003,1.08434E-003,1.07419E-003
1,1,299,995.32900E-003,1.09007E-003,1.08498E-003
1,1,300,1.00000E+000,1.11094E-003,1.11094E-003
