Repeat,VAR2,Point,Solar Cell Voltage,Solar Cell Current,Solar Cell Power
1,1,190,484.94200E-003,279.33000E-006,135.45885E-006
1,1,191,489.63400E-003,293.64800E-006,143.78004E-006
1,1,192,494.30700E-003,288.15700E-006,142.43802E-006
1,1,193,498.98900E-003,306.76700E-006,153.07336E-006
1,1,194,503.67700E-003,342.99000E-006,172.75617E-006
1,1,195,508.37000E-003,347.05400E-006,176.43184E-006
1,1,196,513.03800E-003,348.61100E-006,178.85069E-006
1,1,197,517.71100E-003,367.83000E-006,190.42964E-006
1,1,198,522.41100E-003,396.05500E-006,206.90349E-006
1,1,199,527.06400E-003,416.37300E-006,219.45522E-006
1,1,200,531.75600E-003,433.94600E-006,230.75339E-006
1,1,201,536.44900E-003,464.23800E-006,249.04001E-006
1,1,202,541.15100E-003,474.38800E-006,256.71554E-006
1,1,203,545.82800E-003,472.13400E-006,257.70396E-006
1,1,204,550.48800E-003,488.85400E-006,269.10826E-006
1,1,205,555.17800E-003,520.42500E-006,288.92851E-006
1,1,206,559.87800E-003,530.49000E-006,297.00968E-006
1,1,207,564.54400E-003,535.80300E-006,302.48437E-006
1,1,208,569.22300E-003,570.91800E-006,324.97966E-006
1,1,209,573.90900E-003,583.14000E-006,334.66929E-006
1,1,210,578.59800E-003,583.71300E-006,337.73517E-006
1,1,211,583.27600E-003,601.95400E-006,351.10532E-006
1,1,212,587.95600E-003,636.30900E-006,374.12169E-006
1,1,213,592.65100E-003,647.78000E-006,383.90746E-006
1,1,214,597.31400E-003,648.70500E-006,387.48058E-006
1,1,215,601.99800E-003,679.03800E-006,408.77952E-006
1,1,216,606.68700E-003,701.20700E-006,425.41317E-006
1,1,217,611.37400E-003,702.15100E-006,429.27687E-006
1,1,218,616.04700E-003,734.46700E-006,452.46619E-006
1,1,219,620.75400E-003,752.66800E-006,467.22167E-006
1,1,220,625.42200E-003,754.70100E-006,472.00661E-006
1,1,221,630.09000E-003,777.54500E-006,489.92333E-006
1,1,222,634.78000E-003,811.71000E-006,515.25727E-006
1,1,223,639.47600E-003,821.34400E-006,525.22978E-006
1,1,224,644.15500E-003,821.82500E-006,529.38268E-006
1,1,225,648.81900E-003,858.33700E-006,556.90535E-006
1,1,226,653.50900E-003,885.24700E-006,578.51688E-006
1,1,227,658.19400E-003,890.31000E-006,585.99670E-006
1,1,228,662.88700E-003,898.15900E-006,595.37793E-006
1,1,229,667.53400E-003,942.86900E-006,629.39712E-006
1,1,230,672.25100E-003,958.29700E-006,644.21612E-006
1,1,231,676.93200E-003,969.89900E-006,656.55567E-006
1,1,232,681.59900E-003,1.00916E-003,687.83972E-006
1,1,233,686.28800E-003,1.02872E-003,706.00025E-006
1,1,234,690.97800E-003,1.02996E-003,711.68177E-006
1,1,235,695.65000E-003,1.06484E-003,740.75595E-006
1,1,236,700.34200E-003,1.08876E-003,762.50436E-006
1,1,237,705.02000E-003,1.08796E-003,767.03356E-006
1,1,238,709.69400E-003,1.12665E-003,799.57675E-006
1,1,239,714.38500E-003,1.14728E-003,819.59962E-006
1,1,240,719.05600E-003,1.14747E-003,825.09519E-006
1,1,241,723.75300E-003,1.17402E-003,849.70050E-006
1,1,242,728.42000E-003,1.21689E-003,886.40701E-006
1,1,243,733.12300E-003,1.23086E-003,902.37178E-006
1,1,244,737.78600E-003,1.23738E-003,912.92164E-006
1,1,245,742.45200E-003,1.26265E-003,937.45702E-006
1,1,246,747.17000E-003,1.30170E-003,972.59119E-006
1,1,247,751.85300E-003,1.30161E-003,978.61938E-006
1,1,248,756.51700E-003,1.31831E-003,997.32393E-006
1,1,249,761.17800E-003,1.38610E-003,1.05507E-003
1,1,250,765.87600E-003,1.41756E-003,1.08568E-003
1,1,251,770.58900E-003,1.42682E-003,1.09949E-003
1,1,252,775.24800E-003,1.44628E-003,1.12123E-003
1,1,253,779.91100E-003,1.49916E-003,1.16921E-003
1,1,254,784.61900E-003,1.53510E-003,1.20447E-003
1,1,255,789.31600E-003,1.52713E-003,1.20539E-003
1,1,256,793.95900E-003,1.56951E-003,1.24613E-003
1,1,257,798.66200E-003,1.60673E-003,1.28323E-003
1,1,258,803.35100E-003,1.62886E-003,1.30855E-003
1,1,259,808.03800E-003,1.64088E-003,1.32589E-003
1,1,260,812.68500E-003,1.68857E-003,1.37228E-003
1,1,261,817.37600E-003,1.70902E-003,1.39691E-003
1,1,262,822.07500E-003,1.73231E-003,1.42409E-003
1,1,263,826.76200E-003,1.77796E-003,1.46995E-003
1,1,264,831.42200E-003,1.83455E-003,1.52529E-003
1,1,265,836.13700E-003,1.87062E-003,1.56409E-003
1,1,266,840.79100E-003,1.88376E-003,1.58385E-003
1,1,267,845.47900E-003,1.93691E-003,1.63762E-003
1,1,268,850.16400E-003,1.98697E-003,1.68925E-003
1,1,269,854.87100E-003,2.01305E-003,1.72090E-003
1,1,270,859.52900E-003,2.03224E-003,1.74677E-003
1,1,271,864.18900E-003,2.07630E-003,1.79432E-003
1,1,272,868.90100E-003,2.12911E-003,1.84999E-003
1,1,273,873.61100E-003,2.13110E-003,1.86175E-003
1,1,274,878.24700E-003,2.12956E-003,1.87028E-003
1,1,275,882.89800E-003,2.19743E-003,1.94011E-003
1,1,276,887.64500E-003,2.26598E-003,2.01139E-003
1,1,277,892.31000E-003,2.26865E-003,2.02434E-003
1,1,278,896.94800E-003,2.33166E-003,2.09138E-003
1,1,279,901.66900E-003,2.36560E-003,2.13299E-003
1,1,280,906.39100E-003,2.37684E-003,2.15435E-003
1,1,281,911.03900E-003,2.36693E-003,2.15637E-003
1,1,282,915.69200E-003,2.43715E-003,2.23168E-003
1,1,283,920.39800E-003,2.49513E-003,2.29651E-003
1,1,284,925.10300E-003,2.44613E-003,2.26292E-003
1,1,285,929.76600E-003,2.46835E-003,2.29499E-003
1,1,286,934.41100E-003,2.51858E-003,2.35339E-003
1,1,287,939.16000E-003,2.52782E-003,2.37403E-003
1,1,288,943.81400E-003,2.53585E-003,2.39337E-003
1,1,289,948.47600E-003,2.61295E-003,2.47832E-003
1,1,290,953.19700E-003,2.62762E-003,2.50464E-003
1,1,291,957.89800E-003,2.60625E-003,2.49652E-003
1,1,292,962.62900E-003,2.59650E-003,2.49947E-003
1,1,293,967.21900E-003,2.55634E-003,2.47254E-003
1,1,294,971.91800E-003,2.56875E-003,2.49661E-003
1,1,295,976.57100E-003,2.52584E-003,2.46666E-003
1,1,296,981.25500E-003,2.52026E-003,2.47302E-003
1,1,297,985.91200E-003,2.60904E-003,2.57228E-003
1,1,298,990.73500E-003,2.63834E-003,2.61390E-003
1,1,299,995.33300E-003,2.63541E-003,2.62311E-003
1,1,300,999.97600E-003,2.61642E-003,2.61636E-003
