Repeat,VAR2,Point,Solar Cell Voltage,Solar Cell Current,Solar Cell Power
1,1,42,-208.02930E-003,-941.69000E-006,195.89911E-006
1,1,43,-203.34190E-003,-937.33000E-006,190.59846E-006
1,1,44,-198.66110E-003,-935.71000E-006,185.88918E-006
1,1,45,-193.98020E-003,-934.12000E-006,181.20078E-006
1,1,46,-189.30040E-003,-931.05000E-006,176.24814E-006
1,1,47,-184.61380E-003,-932.83000E-006,172.21329E-006
1,1,48,-179.93320E-003,-929.25000E-006,167.20293E-006
1,1,49,-175.24990E-003,-927.95000E-006,162.62314E-006
1,1,50,-170.56990E-003,-924.24000E-006,157.64752E-006
1,1,51,-165.88580E-003,-927.13000E-006,153.79770E-006
1,1,52,-161.20410E-003,-924.89000E-006,149.09606E-006
1,1,53,-156.52350E-003,-920.13000E-006,144.02197E-006
1,1,54,-151.83710E-003,-919.10000E-006,139.55348E-006
1,1,55,-147.15590E-003,-922.38000E-006,135.73366E-006
1,1,56,-142.47420E-003,-923.91000E-006,131.63334E-006
1,1,57,-137.79570E-003,-916.41000E-006,126.27736E-006
1,1,58,-133.10840E-003,-914.79000E-006,121.76623E-006
1,1,59,-128.42430E-003,-917.23000E-006,117.79462E-006
1,1,60,-123.74940E-003,-914.94000E-006,113.22328E-006
1,1,61,-119.06390E-003,-908.67000E-006,108.18979E-006
1,1,62,-114.38040E-003,-908.14000E-006,103.87342E-006
1,1,63,-109.69560E-003,-911.68000E-006,100.00728E-006
1,1,64,-105.01960E-003,-908.26000E-006,95.38510E-006
1,1,65,-100.33690E-003,-902.56000E-006,90.56007E-006
1,1,66,-95.65260E-003,-898.70000E-006,85.96299E-006
1,1,67,-90.96740E-003,-902.76000E-006,82.12173E-006
1,1,68,-86.29090E-003,-897.68000E-006,77.46162E-006
1,1,69,-81.60940E-003,-894.46000E-006,72.99634E-006
1,1,70,-76.91980E-003,-894.07900E-006,68.77238E-006
1,1,71,-72.24290E-003,-889.80700E-006,64.28224E-006
1,1,72,-67.56000E-003,-887.99900E-006,59.99321E-006
1,1,73,-62.87470E-003,-883.88300E-006,55.57388E-006
1,1,74,-58.19520E-003,-885.21200E-006,51.51509E-006
1,1,75,-53.50800E-003,-882.21000E-006,47.20529E-006
1,1,76,-48.83010E-003,-878.46000E-006,42.89529E-006
1,1,77,-44.14660E-003,-875.48700E-006,38.64977E-006
1,1,78,-39.46400E-003,-871.60600E-006,34.39706E-006
1,1,79,-34.78370E-003,-872.81600E-006,30.35977E-006
1,1,80,-30.10000E-003,-868.87100E-006,26.15302E-006
1,1,81,-25.41810E-003,-867.06800E-006,22.03922E-006
1,1,82,-20.73350E-003,-863.50700E-006,17.90352E-006
1,1,83,-16.05550E-003,-866.65700E-006,13.91461E-006
1,1,84,-11.36960E-003,-863.82700E-006,9.82137E-006
1,1,85,-6.69350E-003,-858.04900E-006,5.74335E-006
1,1,86,-2.00340E-003,-855.26400E-006,1.71344E-006
1,1,87,2.67670E-003,-857.07700E-006,-2.29414E-006
1,1,88,7.35760E-003,-855.68100E-006,-6.29576E-006
1,1,89,12.03750E-003,-845.59100E-006,-10.17880E-006
1,1,90,16.72150E-003,-844.97800E-006,-14.12930E-006
1,1,91,21.40860E-003,-848.67200E-006,-18.16888E-006
1,1,92,26.08400E-003,-850.15800E-006,-22.17552E-006
1,1,93,30.76780E-003,-841.20800E-006,-25.88212E-006
1,1,94,35.44920E-003,-840.57600E-006,-29.79775E-006
1,1,95,40.13670E-003,-842.03700E-006,-33.79659E-006
1,1,96,44.81490E-003,-838.88500E-006,-37.59455E-006
1,1,97,49.49920E-003,-835.24700E-006,-41.34406E-006
1,1,98,54.18210E-003,-833.28400E-006,-45.14908E-006
1,1,99,58.86720E-003,-835.83400E-006,-49.20321E-006
1,1,100,63.54300E-003,-829.76300E-006,-52.72563E-006
1,1,101,68.22800E-003,-826.26800E-006,-56.37461E-006
1,1,102,72.91040E-003,-823.50900E-006,-60.04237E-006
1,1,103,77.59030E-003,-824.46200E-006,-63.97025E-006
1,1,104,82.27450E-003,-818.50600E-006,-67.34217E-006
1,1,105,86.95700E-003,-815.82700E-006,-70.94187E-006
1,1,106,91.64030E-003,-814.46200E-006,-74.63754E-006
1,1,107,96.31930E-003,-811.28800E-006,-78.14269E-006
1,1,108,101.00320E-003,-809.97100E-006,-81.80966E-006
1,1,109,105.68530E-003,-806.05900E-006,-85.18859E-006
1,1,110,110.36760E-003,-805.39100E-006,-88.88907E-006
1,1,111,115.04940E-003,-800.95600E-006,-92.14951E-006
1,1,112,119.72770E-003,-794.94800E-006,-95.17730E-006
1,1,113,124.41740E-003,-790.16800E-006,-98.31065E-006
1,1,114,129.09920E-003,-791.87200E-006,-102.23004E-006
1,1,115,133.77740E-003,-791.03000E-006,-105.82194E-006
1,1,116,138.45610E-003,-784.23800E-006,-108.58253E-006
1,1,117,143.14550E-003,-779.93600E-006,-111.64433E-006
1,1,118,147.83020E-003,-780.34700E-006,-115.35885E-006
1,1,119,152.50840E-003,-779.52900E-006,-118.88472E-006
1,1,120,157.19010E-003,-769.69600E-006,-120.98859E-006
1,1,121,161.87170E-003,-767.16200E-006,-124.18182E-006
1,1,122,166.55530E-003,-769.02700E-006,-128.08552E-006
1,1,123,171.23340E-003,-763.42900E-006,-130.72454E-006
1,1,124,175.91850E-003,-757.69500E-006,-133.29257E-006
1,1,125,180.60390E-003,-755.36400E-006,-136.42168E-006
1,1,126,185.28440E-003,-756.43100E-006,-140.15486E-006
1,1,127,189.96670E-003,-750.51900E-006,-142.57362E-006
1,1,128,194.64860E-003,-749.19900E-006,-145.83054E-006
1,1,129,199.33100E-003,-749.16200E-006,-149.33121E-006
1,1,130,204.01300E-003,-749.33100E-006,-152.87327E-006
1,1,131,208.69660E-003,-744.79100E-006,-155.43535E-006
1,1,132,213.37900E-003,-743.06500E-006,-158.55447E-006
1,1,133,218.06000E-003,-740.43200E-006,-161.45860E-006
1,1,134,222.73800E-003,-736.58700E-006,-164.06592E-006
1,1,135,227.42600E-003,-736.07500E-006,-167.40259E-006
1,1,136,232.11100E-003,-735.87000E-006,-170.80352E-006
1,1,137,236.78900E-003,-733.43000E-006,-173.66816E-006
1,1,138,241.46800E-003,-726.11700E-006,-175.33402E-006
1,1,139,246.15200E-003,-726.03700E-006,-178.71546E-006
1,1,140,250.83800E-003,-724.69500E-006,-181.78104E-006
1,1,141,255.51700E-003,-720.09000E-006,-183.99524E-006
1,1,142,260.20200E-003,-711.83500E-006,-185.22089E-006
1,1,143,264.88000E-003,-711.86400E-006,-188.55854E-006
1,1,144,269.57100E-003,-711.92400E-006,-191.91406E-006
1,1,145,274.24500E-003,-707.23400E-006,-193.95539E-006
1,1,146,278.93100E-003,-702.47300E-006,-195.94150E-006
1,1,147,283.61400E-003,-703.39100E-006,-199.49154E-006
1,1,148,288.28900E-003,-701.30800E-006,-202.17938E-006
1,1,149,292.98000E-003,-691.77700E-006,-202.67683E-006
1,1,150,297.66100E-003,-689.41600E-006,-205.21226E-006
1,1,151,302.34400E-003,-689.51800E-006,-208.47163E-006
1,1,152,307.01400E-003,-686.61300E-006,-210.79980E-006
1,1,153,311.70900E-003,-680.46400E-006,-212.10675E-006
1,1,154,316.39300E-003,-680.42000E-006,-215.28013E-006
1,1,155,321.07000E-003,-681.05500E-006,-218.66633E-006
1,1,156,325.74800E-003,-673.16900E-006,-219.28346E-006
1,1,157,330.43100E-003,-668.70400E-006,-220.96053E-006
1,1,158,335.12200E-003,-666.76000E-006,-223.44594E-006
1,1,159,339.80100E-003,-666.52600E-006,-226.48620E-006
1,1,160,344.47700E-003,-659.76900E-006,-227.27525E-006
1,1,161,349.16100E-003,-658.47800E-006,-229.91484E-006
1,1,162,353.84700E-003,-656.22300E-006,-232.20254E-006
1,1,163,358.52600E-003,-650.39200E-006,-233.18244E-006
1,1,164,363.21300E-003,-644.39200E-006,-234.05155E-006
1,1,165,367.89000E-003,-642.74900E-006,-236.46093E-006
1,1,166,372.58200E-003,-640.96400E-006,-238.81165E-006
1,1,167,377.25600E-003,-633.83000E-006,-239.11617E-006
1,1,168,381.94000E-003,-628.48200E-006,-240.04242E-006
1,1,169,386.62100E-003,-626.71700E-006,-242.30195E-006
1,1,170,391.29700E-003,-625.22000E-006,-244.64671E-006
1,1,171,395.99100E-003,-617.24200E-006,-244.42228E-006
1,1,172,400.67100E-003,-614.37200E-006,-246.16104E-006
1,1,173,405.35000E-003,-612.15600E-006,-248.13743E-006
1,1,174,410.02600E-003,-607.01600E-006,-248.89234E-006
1,1,175,414.72100E-003,-601.74800E-006,-249.55753E-006
1,1,176,419.40100E-003,-599.24300E-006,-251.32311E-006
1,1,177,424.08000E-003,-595.52400E-006,-252.54982E-006
1,1,178,428.75900E-003,-587.22100E-006,-251.77629E-006
1,1,179,433.44000E-003,-584.67400E-006,-253.42110E-006
1,1,180,438.13300E-003,-584.21200E-006,-255.96256E-006
1,1,181,442.80900E-003,-580.73300E-006,-257.15380E-006
1,1,182,447.48600E-003,-569.41100E-006,-254.80345E-006
1,1,183,452.17100E-003,-567.40400E-006,-256.56363E-006
1,1,184,456.85900E-003,-567.63600E-006,-259.32962E-006
1,1,185,461.53500E-003,-558.10700E-006,-257.58591E-006
1,1,186,466.22400E-003,-551.88500E-006,-257.30203E-006
1,1,187,470.90300E-003,-552.22700E-006,-260.04535E-006
1,1,188,475.59200E-003,-551.14000E-006,-262.11777E-006
1,1,189,480.26700E-003,-539.74000E-006,-259.21931E-006
1,1,190,484.95000E-003,-534.27500E-006,-259.09666E-006
1,1,191,489.63300E-003,-535.28000E-006,-262.09075E-006
1,1,192,494.30900E-003,-534.57100E-006,-264.24326E-006
1,1,193,499.00100E-003,-522.88200E-006,-260.91864E-006
1,1,194,503.68300E-003,-518.80700E-006,-261.31427E-006
1,1,195,508.36200E-003,-518.62400E-006,-263.64873E-006
1,1,196,513.03700E-003,-513.62000E-006,-263.50606E-006
1,1,197,517.72900E-003,-506.22700E-006,-262.08840E-006
1,1,198,522.41100E-003,-502.10000E-006,-262.30256E-006
1,1,199,527.09100E-003,-499.71000E-006,-263.39264E-006
1,1,200,531.76600E-003,-492.76300E-006,-262.03461E-006
1,1,201,536.45000E-003,-488.72600E-006,-262.17706E-006
1,1,202,541.13800E-003,-485.87400E-006,-262.92488E-006
1,1,203,545.81600E-003,-479.12100E-006,-261.51191E-006
1,1,204,550.50400E-003,-471.33000E-006,-259.46905E-006
1,1,205,555.18300E-003,-470.05600E-006,-260.96710E-006
1,1,206,559.86700E-003,-466.52300E-006,-261.19083E-006
1,1,207,564.54500E-003,-456.25100E-006,-257.57422E-006
1,1,208,569.23200E-003,-450.76700E-006,-256.59100E-006
1,1,209,573.91400E-003,-451.70200E-006,-259.23810E-006
1,1,210,578.59900E-003,-447.77800E-006,-259.08390E-006
1,1,211,583.27600E-003,-434.36900E-006,-253.35701E-006
1,1,212,587.96400E-003,-429.60200E-006,-252.59051E-006
1,1,213,592.63900E-003,-431.95400E-006,-255.99279E-006
1,1,214,597.31400E-003,-422.10700E-006,-252.13042E-006
1,1,215,602.01300E-003,-410.35300E-006,-247.03784E-006
1,1,216,606.69400E-003,-408.88700E-006,-248.06929E-006
1,1,217,611.37100E-003,-408.38600E-006,-249.67536E-006
1,1,218,616.04500E-003,-396.42600E-006,-244.21626E-006
1,1,219,620.74000E-003,-386.29900E-006,-239.79124E-006
1,1,220,625.42200E-003,-388.05600E-006,-242.69876E-006
1,1,221,630.10000E-003,-376.31700E-006,-237.11734E-006
1,1,222,634.78300E-003,-373.59400E-006,-237.15112E-006
1,1,223,639.46000E-003,-369.24900E-006,-236.11997E-006
1,1,224,644.14500E-003,-354.74500E-006,-228.50722E-006
1,1,225,648.83200E-003,-346.58900E-006,-224.87803E-006
1,1,226,653.51000E-003,-345.24700E-006,-225.62237E-006
1,1,227,658.19000E-003,-337.49600E-006,-222.13649E-006
1,1,228,662.88000E-003,-319.71500E-006,-211.93268E-006
1,1,229,667.56500E-003,-316.98200E-006,-211.60609E-006
1,1,230,672.23900E-003,-311.67000E-006,-209.51673E-006
1,1,231,676.91300E-003,-294.43000E-006,-199.30349E-006
1,1,232,681.61300E-003,-282.80600E-006,-192.76425E-006
1,1,233,686.29100E-003,-283.79600E-006,-194.76664E-006
1,1,234,690.96300E-003,-270.49500E-006,-186.90204E-006
1,1,235,695.65200E-003,-246.25500E-006,-171.30778E-006
1,1,236,700.33900E-003,-239.55400E-006,-167.76901E-006
1,1,237,705.01700E-003,-237.51400E-006,-167.45141E-006
1,1,238,709.69100E-003,-211.36800E-006,-150.00597E-006
1,1,239,714.38100E-003,-194.10800E-006,-138.66707E-006
1,1,240,719.06800E-003,-195.11400E-006,-140.30023E-006
1,1,241,723.74800E-003,-182.67200E-006,-132.20849E-006
1,1,242,728.42600E-003,-146.93700E-006,-107.03273E-006
1,1,243,733.11400E-003,-130.19300E-006,-95.44631E-006
1,1,244,737.79300E-003,-133.22700E-006,-98.29395E-006
1,1,245,742.45700E-003,-113.36500E-006,-84.16864E-006
1,1,246,747.64800E-003,-75.96190E-006,-56.79276E-006
1,1,247,751.99300E-003,-78.53430E-006,-59.05724E-006
1,1,248,755.75000E-003,-57.14380E-006,-43.18643E-006
1,1,249,761.06600E-003,-15.50560E-006,-11.80078E-006
1,1,250,766.06100E-003,-17.95200E-006,-13.75233E-006
1,1,251,770.05800E-003,25.91700E-006,19.95759E-006
1,1,252,775.63600E-003,28.05680E-006,21.76186E-006
1,1,253,779.45000E-003,49.05480E-006,38.23576E-006
1,1,254,784.05300E-003,98.94470E-006,77.57789E-006
1,1,255,789.31200E-003,99.94400E-006,78.88700E-006
1,1,256,793.97800E-003,122.80200E-006,97.50209E-006
1,1,257,798.65200E-003,179.72700E-006,143.53933E-006
1,1,258,803.35000E-003,206.25500E-006,165.69495E-006
1,1,259,808.03300E-003,202.05800E-006,163.26953E-006
1,1,260,812.69500E-003,232.88800E-006,189.26691E-006
1,1,261,817.39100E-003,291.00900E-006,237.86814E-006
1,1,262,822.09200E-003,309.16400E-006,254.16125E-006
1,1,263,826.75800E-003,313.59500E-006,259.26718E-006
1,1,264,831.41800E-003,353.69700E-006,294.07005E-006
1,1,265,836.11900E-003,392.44300E-006,328.12905E-006
1,1,266,840.82000E-003,397.13200E-006,333.91653E-006
1,1,267,845.48100E-003,417.96600E-006,353.38231E-006
1,1,268,850.15300E-003,478.95200E-006,407.18248E-006
1,1,269,854.84800E-003,516.54800E-006,441.57002E-006
1,1,270,859.53800E-003,519.35500E-006,446.40536E-006
1,1,271,864.20500E-003,554.09800E-006,478.85426E-006
1,1,272,868.89000E-003,626.26100E-006,544.15192E-006
1,1,273,873.59700E-003,656.55200E-006,573.56186E-006
1,1,274,878.25400E-003,654.85200E-006,575.12639E-006
1,1,275,882.91800E-003,714.85600E-006,631.15923E-006
1,1,276,887.62800E-003,763.97500E-006,678.12560E-006
1,1,277,892.33000E-003,771.12200E-006,688.09529E-006
1,1,278,896.99200E-003,797.18100E-006,715.06498E-006
1,1,279,901.65100E-003,869.23600E-006,783.74751E-006
1,1,280,906.34800E-003,915.06000E-006,829.36280E-006
1,1,281,911.05100E-003,912.38100E-006,831.22562E-006
1,1,282,915.69500E-003,952.92500E-006,872.58866E-006
1,1,283,920.40200E-003,1.02856E-003,946.68592E-006
1,1,284,925.08000E-003,1.02339E-003,946.71762E-006
1,1,285,929.75100E-003,1.10258E-003,1.02512E-003
1,1,286,934.45200E-003,1.14235E-003,1.06747E-003
1,1,287,939.14400E-003,1.13558E-003,1.06647E-003
1,1,288,943.79000E-003,1.17612E-003,1.11001E-003
1,1,289,948.49600E-003,1.25691E-003,1.19217E-003
1,1,290,953.20800E-003,1.27187E-003,1.21236E-003
1,1,291,957.85400E-003,1.30145E-003,1.24660E-003
1,1,292,962.52300E-003,1.37327E-003,1.32180E-003
1,1,293,967.21900E-003,1.42484E-003,1.37813E-003
1,1,294,971.92800E-003,1.42600E-003,1.38597E-003
1,1,295,976.59600E-003,1.45370E-003,1.41968E-003
1,1,296,981.25300E-003,1.53278E-003,1.50404E-003
1,1,297,985.95600E-003,1.57339E-003,1.55129E-003
1,1,298,990.64400E-003,1.57550E-003,1.56076E-003
1,1,299,995.28900E-003,1.64819E-003,1.64043E-003
1,1,300,1.00000E+000,1.72763E-003,1.72764E-003
