Repeat,VAR2,Point,Solar Cell Voltage,Solar Cell Current,Solar Cell Power
1,1,142,260.20600E-003,-606.66300E-006,-157.85735E-006
1,1,143,264.87500E-003,-606.28000E-006,-160.58841E-006
1,1,144,269.56800E-003,-597.50200E-006,-161.06742E-006
1,1,145,274.24900E-003,-592.34600E-006,-162.45030E-006
1,1,146,278.93000E-003,-593.18300E-006,-165.45653E-006
1,1,147,283.60600E-003,-589.39400E-006,-167.15567E-006
1,1,148,288.29100E-003,-584.99700E-006,-168.64937E-006
1,1,149,292.98100E-003,-583.27700E-006,-170.88908E-006
1,1,150,297.65900E-003,-583.90000E-006,-173.80309E-006
1,1,151,302.34200E-003,-580.58300E-006,-175.53463E-006
1,1,152,307.02000E-003,-578.71600E-006,-177.67739E-006
1,1,153,311.70800E-003,-574.03500E-006,-178.93130E-006
1,1,154,316.38600E-003,-568.56100E-006,-179.88474E-006
1,1,155,321.07200E-003,-565.77600E-006,-181.65483E-006
1,1,156,325.75000E-003,-564.41700E-006,-183.85884E-006
1,1,157,330.43200E-003,-561.19900E-006,-185.43811E-006
1,1,158,335.12300E-003,-553.49100E-006,-185.48756E-006
1,1,159,339.80000E-003,-552.07000E-006,-187.59339E-006
1,1,160,344.47800E-003,-551.16500E-006,-189.86422E-006
1,1,161,349.15800E-003,-548.54000E-006,-191.52713E-006
1,1,162,353.85500E-003,-543.19300E-006,-192.21156E-006
1,1,163,358.53100E-003,-544.76200E-006,-195.31406E-006
1,1,164,363.20800E-003,-541.92000E-006,-196.82968E-006
1,1,165,367.88700E-003,-534.07800E-006,-196.48035E-006
1,1,166,372.58300E-003,-531.78000E-006,-198.13219E-006
1,1,167,377.26100E-003,-532.30900E-006,-200.81943E-006
1,1,168,381.94000E-003,-528.53100E-006,-201.86713E-006
1,1,169,386.61800E-003,-517.71700E-006,-200.15871E-006
1,1,170,391.30300E-003,-517.20100E-006,-202.38230E-006
1,1,171,395.99000E-003,-519.17600E-006,-205.58850E-006
1,1,172,400.66600E-003,-514.64400E-006,-206.20035E-006
1,1,173,405.34900E-003,-505.23600E-006,-204.79691E-006
1,1,174,410.03200E-003,-506.07800E-006,-207.50817E-006
1,1,175,414.72000E-003,-506.78800E-006,-210.17512E-006
1,1,176,419.39400E-003,-498.49600E-006,-209.06623E-006
1,1,177,424.07800E-003,-492.30900E-006,-208.77742E-006
1,1,178,428.76100E-003,-492.63100E-006,-211.22096E-006
1,1,179,433.43600E-003,-491.31100E-006,-212.95187E-006
1,1,180,438.13200E-003,-482.87200E-006,-211.56168E-006
1,1,181,442.81300E-003,-479.24700E-006,-212.21680E-006
1,1,182,447.49300E-003,-479.24500E-006,-214.45878E-006
1,1,183,452.17000E-003,-476.93200E-006,-215.65434E-006
1,1,184,456.85800E-003,-471.96600E-006,-215.62144E-006
1,1,185,461.53900E-003,-466.23800E-006,-215.18702E-006
1,1,186,466.22200E-003,-461.56300E-006,-215.19082E-006
1,1,187,470.90200E-003,-456.22000E-006,-214.83491E-006
1,1,188,475.59200E-003,-457.54400E-006,-217.60427E-006
1,1,189,480.26800E-003,-456.71900E-006,-219.34752E-006
1,1,190,484.94600E-003,-448.99400E-006,-217.73784E-006
1,1,191,489.63400E-003,-443.23500E-006,-217.02293E-006
1,1,192,494.31300E-003,-444.26200E-006,-219.60448E-006
1,1,193,499.00200E-003,-441.63100E-006,-220.37475E-006
1,1,194,503.67600E-003,-431.55300E-006,-217.36289E-006
1,1,195,508.35800E-003,-428.33400E-006,-217.74702E-006
1,1,196,513.04000E-003,-428.46000E-006,-219.81712E-006
1,1,197,517.72400E-003,-419.87200E-006,-217.37781E-006
1,1,198,522.41000E-003,-413.67200E-006,-216.10639E-006
1,1,199,527.09100E-003,-413.56000E-006,-217.98375E-006
1,1,200,531.77200E-003,-410.50600E-006,-218.29560E-006
1,1,201,536.44600E-003,-400.21400E-006,-214.69320E-006
1,1,202,541.14100E-003,-396.52700E-006,-214.57702E-006
1,1,203,545.82400E-003,-399.07800E-006,-217.82635E-006
1,1,204,550.49400E-003,-392.47500E-006,-216.05513E-006
1,1,205,555.18300E-003,-382.41000E-006,-212.30753E-006
1,1,206,559.87400E-003,-381.14200E-006,-213.39150E-006
1,1,207,564.55600E-003,-381.34000E-006,-215.28779E-006
1,1,208,569.22600E-003,-371.16100E-006,-211.27449E-006
1,1,209,573.91100E-003,-363.98200E-006,-208.89327E-006
1,1,210,578.60200E-003,-364.77000E-006,-211.05665E-006
1,1,211,583.27800E-003,-361.73900E-006,-210.99440E-006
1,1,212,587.95700E-003,-348.99100E-006,-205.19170E-006
1,1,213,592.64100E-003,-343.13800E-006,-203.35765E-006
1,1,214,597.31900E-003,-342.18900E-006,-204.39599E-006
1,1,215,602.00300E-003,-335.08300E-006,-201.72097E-006
1,1,216,606.69000E-003,-325.08200E-006,-197.22400E-006
1,1,217,611.37300E-003,-323.12400E-006,-197.54929E-006
1,1,218,616.05300E-003,-319.38800E-006,-196.75994E-006
1,1,219,620.73800E-003,-307.37800E-006,-190.80120E-006
1,1,220,625.42000E-003,-307.18800E-006,-192.12152E-006
1,1,221,630.09400E-003,-293.41900E-006,-184.88155E-006
1,1,222,634.78300E-003,-286.76500E-006,-182.03355E-006
1,1,223,639.46200E-003,-287.65300E-006,-183.94316E-006
1,1,224,644.14800E-003,-281.00400E-006,-181.00816E-006
1,1,225,648.82600E-003,-263.20500E-006,-170.77425E-006
1,1,226,653.51400E-003,-256.58800E-006,-167.68385E-006
1,1,227,658.18800E-003,-258.67100E-006,-170.25415E-006
1,1,228,662.87200E-003,-246.34300E-006,-163.29388E-006
1,1,229,667.56100E-003,-229.68700E-006,-153.33008E-006
1,1,230,672.24700E-003,-227.22000E-006,-152.74796E-006
1,1,231,676.91800E-003,-224.42100E-006,-151.91461E-006
1,1,232,681.61100E-003,-203.35300E-006,-138.60764E-006
1,1,233,686.29500E-003,-201.67000E-006,-138.40511E-006
1,1,234,690.97200E-003,-197.27100E-006,-136.30874E-006
1,1,235,695.64400E-003,-178.54700E-006,-124.20515E-006
1,1,236,700.33000E-003,-165.30600E-006,-115.76875E-006
1,1,237,705.02500E-003,-165.41200E-006,-116.61960E-006
1,1,238,709.69900E-003,-157.63800E-006,-111.87553E-006
1,1,239,714.38000E-003,-133.23600E-006,-95.18113E-006
1,1,240,719.06700E-003,-126.07400E-006,-90.65565E-006
1,1,241,723.74800E-003,-124.47500E-006,-90.08853E-006
1,1,242,728.41900E-003,-107.73600E-006,-78.47695E-006
1,1,243,733.11100E-003,-88.76600E-006,-65.07533E-006
1,1,244,737.74100E-003,-90.30620E-006,-66.62259E-006
1,1,245,742.01400E-003,-67.74450E-006,-50.26737E-006
1,1,246,747.13300E-003,-52.99310E-006,-39.59289E-006
1,1,247,752.19500E-003,-53.45110E-006,-40.20565E-006
1,1,248,756.46700E-003,-42.75280E-006,-32.34108E-006
1,1,249,760.93200E-003,-15.57530E-006,-11.85174E-006
1,1,250,766.12100E-003,-18.01980E-006,-13.80535E-006
1,1,251,770.55900E-003,10.19410E-006,7.85516E-006
1,1,252,775.56200E-003,8.98670E-006,6.96974E-006
1,1,253,779.76300E-003,21.60680E-006,16.84818E-006
1,1,254,784.36300E-003,51.34080E-006,40.26982E-006
1,1,255,789.62200E-003,63.51930E-006,50.15624E-006
1,1,256,794.05300E-003,61.38000E-006,48.73897E-006
1,1,257,798.09800E-003,78.01490E-006,62.26354E-006
1,1,258,803.35000E-003,101.11500E-006,81.23074E-006
1,1,259,808.02800E-003,102.18800E-006,82.57077E-006
1,1,260,812.69800E-003,123.47400E-006,100.34707E-006
1,1,261,817.39000E-003,146.98300E-006,120.14243E-006
1,1,262,822.07900E-003,151.18200E-006,124.28355E-006
1,1,263,826.76100E-003,158.56000E-006,131.09122E-006
1,1,264,831.43500E-003,188.51200E-006,156.73547E-006
1,1,265,836.12900E-003,202.25300E-006,169.10960E-006
1,1,266,840.79800E-003,200.51000E-006,168.58841E-006
1,1,267,845.46800E-003,220.27500E-006,186.23546E-006
1,1,268,850.17500E-003,247.59500E-006,210.49908E-006
1,1,269,854.86200E-003,253.96700E-006,217.10674E-006
1,1,270,859.52800E-003,259.63800E-006,223.16613E-006
1,1,271,864.20100E-003,291.11100E-006,251.57842E-006
1,1,272,868.90400E-003,307.16600E-006,266.89777E-006
1,1,273,873.58500E-003,304.88400E-006,266.34209E-006
1,1,274,878.25200E-003,320.38100E-006,281.37525E-006
1,1,275,882.94000E-003,352.75600E-006,311.46238E-006
1,1,276,887.64000E-003,363.70000E-006,322.83467E-006
1,1,277,892.30900E-003,363.03400E-006,323.93851E-006
1,1,278,896.97900E-003,391.80600E-006,351.44175E-006
1,1,279,901.66900E-003,410.76200E-006,370.37136E-006
1,1,280,906.35600E-003,410.08000E-006,371.67847E-006
1,1,281,911.04000E-003,422.15900E-006,384.60374E-006
1,1,282,915.71500E-003,453.94400E-006,415.68333E-006
1,1,283,920.40600E-003,468.13000E-006,430.86966E-006
1,1,284,925.07800E-003,467.27100E-006,432.26212E-006
1,1,285,929.75400E-003,489.93700E-006,455.52089E-006
1,1,286,934.45000E-003,515.57600E-006,481.77999E-006
1,1,287,939.14300E-003,517.15900E-006,485.68625E-006
1,1,288,943.80700E-003,526.20800E-006,496.63879E-006
1,1,289,948.48400E-003,559.41500E-006,530.59618E-006
1,1,290,953.18000E-003,574.10500E-006,547.22540E-006
1,1,291,957.86300E-003,570.14200E-006,546.11793E-006
1,1,292,962.53100E-003,586.81300E-006,564.82570E-006
1,1,293,967.22300E-003,618.36800E-006,598.09975E-006
1,1,294,971.92000E-003,629.02900E-006,611.36587E-006
1,1,295,976.59000E-003,629.40400E-006,614.66965E-006
1,1,296,981.26400E-003,658.00500E-006,645.67662E-006
1,1,297,985.95000E-003,677.09200E-006,667.57886E-006
1,1,298,990.64700E-003,674.00100E-006,667.69707E-006
1,1,299,995.31900E-003,686.10400E-006,682.89235E-006
1,1,300,999.99500E-003,717.50000E-006,717.49641E-006
