Repeat,VAR2,Point,Solar Cell Voltage,Solar Cell Current,Solar Cell Power
1,1,104,82.27810E-003,-585.10000E-006,-48.14092E-006
1,1,105,86.95260E-003,-582.55100E-006,-50.65432E-006
1,1,106,91.64060E-003,-577.84300E-006,-52.95388E-006
1,1,107,96.31940E-003,-574.15200E-006,-55.30198E-006
1,1,108,101.00140E-003,-574.90100E-006,-58.06581E-006
1,1,109,105.68490E-003,-569.54200E-006,-60.19199E-006
1,1,110,110.36740E-003,-567.09600E-006,-62.58891E-006
1,1,111,115.04700E-003,-564.07300E-006,-64.89491E-006
1,1,112,119.73170E-003,-563.63100E-006,-67.48450E-006
1,1,113,124.41550E-003,-562.53200E-006,-69.98770E-006
1,1,114,129.09430E-003,-559.33500E-006,-72.20696E-006
1,1,115,133.77840E-003,-552.98000E-006,-73.97678E-006
1,1,116,138.46460E-003,-553.35300E-006,-76.61980E-006
1,1,117,143.14430E-003,-552.28800E-006,-79.05688E-006
1,1,118,147.82380E-003,-548.91800E-006,-81.14314E-006
1,1,119,152.50980E-003,-544.02800E-006,-82.96960E-006
1,1,120,157.19160E-003,-544.54000E-006,-85.59711E-006
1,1,121,161.87510E-003,-543.92500E-006,-88.04791E-006
1,1,122,166.55570E-003,-536.24500E-006,-89.31466E-006
1,1,123,171.23960E-003,-536.88100E-006,-91.93529E-006
1,1,124,175.92250E-003,-537.17100E-006,-94.50047E-006
1,1,125,180.59930E-003,-531.90800E-006,-96.06221E-006
1,1,126,185.28510E-003,-527.15100E-006,-97.67323E-006
1,1,127,189.96670E-003,-525.94300E-006,-99.91166E-006
1,1,128,194.65050E-003,-525.04300E-006,-102.19988E-006
1,1,129,199.32970E-003,-518.79800E-006,-103.41185E-006
1,1,130,204.01260E-003,-515.14600E-006,-105.09627E-006
1,1,131,208.69830E-003,-514.12200E-006,-107.29639E-006
1,1,132,213.37900E-003,-514.16000E-006,-109.71095E-006
1,1,133,218.05800E-003,-506.64200E-006,-110.47734E-006
1,1,134,222.74300E-003,-504.56600E-006,-112.38854E-006
1,1,135,227.42100E-003,-503.90300E-006,-114.59812E-006
1,1,136,232.10900E-003,-500.39600E-006,-116.14642E-006
1,1,137,236.79000E-003,-496.06400E-006,-117.46299E-006
1,1,138,241.47000E-003,-493.12900E-006,-119.07586E-006
1,1,139,246.14800E-003,-491.86700E-006,-121.07208E-006
1,1,140,250.83900E-003,-486.84200E-006,-122.11896E-006
1,1,141,255.51900E-003,-483.99000E-006,-123.66864E-006
1,1,142,260.19900E-003,-481.81300E-006,-125.36726E-006
1,1,143,264.87800E-003,-479.97800E-006,-127.13561E-006
1,1,144,269.57400E-003,-474.52800E-006,-127.92041E-006
1,1,145,274.25000E-003,-473.00300E-006,-129.72107E-006
1,1,146,278.92700E-003,-470.07900E-006,-131.11773E-006
1,1,147,283.60600E-003,-465.12700E-006,-131.91281E-006
1,1,148,288.29100E-003,-461.60600E-006,-133.07686E-006
1,1,149,292.98200E-003,-460.81800E-006,-135.01138E-006
1,1,150,297.66000E-003,-457.45200E-006,-136.16516E-006
1,1,151,302.33900E-003,-449.32300E-006,-135.84787E-006
1,1,152,307.02200E-003,-447.94800E-006,-137.52989E-006
1,1,153,311.71100E-003,-448.59100E-006,-139.83075E-006
1,1,154,316.39100E-003,-445.31800E-006,-140.89461E-006
1,1,155,321.06700E-003,-435.63000E-006,-139.86642E-006
1,1,156,325.75100E-003,-435.97700E-006,-142.01994E-006
1,1,157,330.43200E-003,-436.64400E-006,-144.28115E-006
1,1,158,335.11300E-003,-430.50600E-006,-144.26816E-006
1,1,159,339.80200E-003,-424.55800E-006,-144.26566E-006
1,1,160,344.48200E-003,-424.31400E-006,-146.16854E-006
1,1,161,349.16100E-003,-425.32600E-006,-148.50725E-006
1,1,162,353.84600E-003,-417.58300E-006,-147.76007E-006
1,1,163,358.53100E-003,-411.93800E-006,-147.69254E-006
1,1,164,363.21000E-003,-411.80700E-006,-149.57242E-006
1,1,165,367.88700E-003,-410.91000E-006,-151.16845E-006
1,1,166,372.57800E-003,-402.96100E-006,-150.13440E-006
1,1,167,377.26300E-003,-400.91300E-006,-151.24964E-006
1,1,168,381.94200E-003,-401.16600E-006,-153.22214E-006
1,1,169,386.61800E-003,-398.30500E-006,-153.99188E-006
1,1,170,391.29800E-003,-393.60700E-006,-154.01763E-006
1,1,171,395.99300E-003,-391.00000E-006,-154.83326E-006
1,1,172,400.67500E-003,-389.23600E-006,-155.95713E-006
1,1,173,405.34800E-003,-381.24400E-006,-154.53649E-006
1,1,174,410.03200E-003,-378.11200E-006,-155.03802E-006
1,1,175,414.72100E-003,-376.60800E-006,-156.18725E-006
1,1,176,419.40000E-003,-373.33800E-006,-156.57796E-006
1,1,177,424.08400E-003,-367.74100E-006,-155.95307E-006
1,1,178,428.76200E-003,-367.07200E-006,-157.38652E-006
1,1,179,433.44200E-003,-364.08700E-006,-157.81060E-006
1,1,180,438.13000E-003,-355.97400E-006,-155.96289E-006
1,1,181,442.80900E-003,-353.81000E-006,-156.67025E-006
1,1,182,447.49000E-003,-353.38200E-006,-158.13491E-006
1,1,183,452.16800E-003,-350.34200E-006,-158.41344E-006
1,1,184,456.86000E-003,-341.08800E-006,-155.82946E-006
1,1,185,461.54200E-003,-339.24600E-006,-156.57628E-006
1,1,186,466.22000E-003,-338.99700E-006,-158.04718E-006
1,1,187,470.89600E-003,-334.87100E-006,-157.68941E-006
1,1,188,475.58900E-003,-326.47900E-006,-155.26982E-006
1,1,189,480.27300E-003,-325.80200E-006,-156.47390E-006
1,1,190,484.94900E-003,-324.44500E-006,-157.33928E-006
1,1,191,489.62700E-003,-316.30200E-006,-154.87000E-006
1,1,192,494.30900E-003,-310.99100E-006,-153.72565E-006
1,1,193,499.00100E-003,-310.51500E-006,-154.94730E-006
1,1,194,503.67900E-003,-310.11400E-006,-156.19791E-006
1,1,195,508.35800E-003,-299.83400E-006,-152.42301E-006
1,1,196,513.03700E-003,-294.67300E-006,-151.17815E-006
1,1,197,517.72800E-003,-294.74300E-006,-152.59670E-006
1,1,198,522.40400E-003,-287.59500E-006,-150.24078E-006
1,1,199,527.09100E-003,-278.19500E-006,-146.63408E-006
1,1,200,531.77100E-003,-275.81600E-006,-146.67095E-006
1,1,201,536.45100E-003,-275.91100E-006,-148.01273E-006
1,1,202,541.13700E-003,-271.17700E-006,-146.74391E-006
1,1,203,545.81900E-003,-267.97900E-006,-146.26803E-006
1,1,204,550.50400E-003,-266.65200E-006,-146.79299E-006
1,1,205,555.17800E-003,-263.16300E-006,-146.10231E-006
1,1,206,559.86800E-003,-252.62000E-006,-141.43385E-006
1,1,207,564.54900E-003,-248.72500E-006,-140.41745E-006
1,1,208,569.23000E-003,-246.83600E-006,-140.50646E-006
1,1,209,573.90600E-003,-243.38900E-006,-139.68241E-006
1,1,210,578.60300E-003,-237.37100E-006,-137.34357E-006
1,1,211,583.28200E-003,-235.91500E-006,-137.60497E-006
1,1,212,587.96100E-003,-233.03400E-006,-137.01490E-006
1,1,213,592.63700E-003,-224.24500E-006,-132.89588E-006
1,1,214,597.31900E-003,-219.08800E-006,-130.86543E-006
1,1,215,602.01100E-003,-219.68500E-006,-132.25279E-006
1,1,216,606.68900E-003,-214.84700E-006,-130.34531E-006
1,1,217,611.37200E-003,-203.87600E-006,-124.64408E-006
1,1,218,616.05300E-003,-201.07800E-006,-123.87471E-006
1,1,219,620.74100E-003,-201.60000E-006,-125.14139E-006
1,1,220,625.41300E-003,-193.86000E-006,-121.24256E-006
1,1,221,630.10000E-003,-181.50500E-006,-114.36630E-006
1,1,222,634.78300E-003,-185.08700E-006,-117.49008E-006
1,1,223,639.45600E-003,-173.42000E-006,-110.89446E-006
1,1,224,644.14800E-003,-165.78100E-006,-106.78750E-006
1,1,225,648.83100E-003,-165.63700E-006,-107.47042E-006
1,1,226,653.50600E-003,-157.83300E-006,-103.14481E-006
1,1,227,658.19400E-003,-145.55900E-006,-95.80606E-006
1,1,228,662.88100E-003,-143.63000E-006,-95.20960E-006
1,1,229,667.55900E-003,-141.61300E-006,-94.53503E-006
1,1,230,672.23400E-003,-127.94900E-006,-86.01167E-006
1,1,231,676.91700E-003,-118.25700E-006,-80.05017E-006
1,1,232,681.61400E-003,-119.72700E-006,-81.60760E-006
1,1,233,686.28400E-003,-109.88900E-006,-75.41506E-006
1,1,234,690.96800E-003,-97.02800E-006,-67.04324E-006
1,1,235,695.68100E-003,-97.63700E-006,-67.92421E-006
1,1,236,699.92700E-003,-86.17710E-006,-60.31768E-006
1,1,237,705.08600E-003,-68.44550E-006,-48.25996E-006
1,1,238,709.98500E-003,-69.52080E-006,-49.35873E-006
1,1,239,714.40400E-003,-61.28140E-006,-43.77968E-006
1,1,240,718.78100E-003,-40.36040E-006,-29.01029E-006
1,1,241,723.93000E-003,-27.43760E-006,-19.86290E-006
1,1,242,728.58400E-003,-28.63520E-006,-20.86315E-006
1,1,243,732.86100E-003,-16.13730E-006,-11.82640E-006
1,1,244,738.12700E-003,9.73850E-006,7.18825E-006
1,1,245,742.41600E-003,8.67290E-006,6.43890E-006
1,1,246,746.44300E-003,32.92770E-006,24.57865E-006
1,1,247,751.85500E-003,57.01690E-006,42.86844E-006
1,1,248,757.12400E-003,60.42080E-006,45.74604E-006
1,1,249,761.07900E-003,70.63290E-006,53.75722E-006
1,1,250,765.89100E-003,108.80800E-006,83.33507E-006
1,1,251,770.58400E-003,109.44700E-006,84.33811E-006
1,1,252,775.24700E-003,124.06300E-006,96.17947E-006
1,1,253,779.92700E-003,165.18600E-006,128.83302E-006
1,1,254,784.63400E-003,178.93700E-006,140.40005E-006
1,1,255,789.29900E-003,181.58300E-006,143.32328E-006
1,1,256,793.96300E-003,213.03200E-006,169.13953E-006
1,1,257,798.66100E-003,251.26100E-006,200.67236E-006
1,1,258,803.35300E-003,258.85800E-006,207.95435E-006
1,1,259,808.03000E-003,271.75600E-006,219.58700E-006
1,1,260,812.69500E-003,316.08500E-006,256.88070E-006
1,1,261,817.39900E-003,348.65900E-006,284.99352E-006
1,1,262,822.07200E-003,345.37100E-006,283.91983E-006
1,1,263,826.74100E-003,379.89000E-006,314.07064E-006
1,1,264,831.44400E-003,435.26500E-006,361.89847E-006
1,1,265,836.14200E-003,453.72600E-006,379.37937E-006
1,1,266,840.79800E-003,459.87900E-006,386.66534E-006
1,1,267,845.45700E-003,507.19200E-006,428.80903E-006
1,1,268,850.16800E-003,554.66600E-006,471.55928E-006
1,1,269,854.86900E-003,562.20900E-006,480.61505E-006
1,1,270,859.53100E-003,580.64800E-006,499.08496E-006
1,1,271,864.19500E-003,646.53100E-006,558.72886E-006
1,1,272,868.90100E-003,686.38400E-006,596.39974E-006
1,1,273,873.58900E-003,682.35000E-006,596.09345E-006
1,1,274,878.24500E-003,718.35800E-006,630.89432E-006
1,1,275,882.93800E-003,792.86500E-006,700.05064E-006
1,1,276,887.65000E-003,820.99900E-006,728.75976E-006
1,1,277,892.31100E-003,818.66900E-006,730.50735E-006
1,1,278,896.96200E-003,872.12300E-006,782.26119E-006
1,1,279,901.66900E-003,938.95300E-006,846.62481E-006
1,1,280,906.37400E-003,941.76600E-006,853.59222E-006
1,1,281,911.04100E-003,968.94400E-006,882.74771E-006
1,1,282,915.72300E-003,1.05191E-003,963.25818E-006
1,1,283,920.42500E-003,1.06807E-003,983.07833E-006
1,1,284,925.07400E-003,1.08525E-003,1.00394E-003
1,1,285,929.74500E-003,1.15817E-003,1.07680E-003
1,1,286,934.45300E-003,1.21342E-003,1.13388E-003
1,1,287,939.15300E-003,1.21537E-003,1.14142E-003
1,1,288,943.81000E-003,1.24554E-003,1.17555E-003
1,1,289,948.48200E-003,1.33595E-003,1.26712E-003
1,1,290,953.19600E-003,1.37362E-003,1.30933E-003
1,1,291,957.86400E-003,1.36910E-003,1.31141E-003
1,1,292,962.51800E-003,1.42317E-003,1.36983E-003
1,1,293,967.22200E-003,1.50660E-003,1.45722E-003
1,1,294,971.94200E-003,1.52973E-003,1.48681E-003
1,1,295,976.58300E-003,1.54019E-003,1.50412E-003
1,1,296,981.24600E-003,1.62766E-003,1.59713E-003
1,1,297,985.95300E-003,1.68009E-003,1.65649E-003
1,1,298,990.65800E-003,1.67595E-003,1.66029E-003
1,1,299,995.31200E-003,1.72036E-003,1.71229E-003
1,1,300,999.99500E-003,1.81278E-003,1.81277E-003
