Repeat,VAR2,Point,Solar Cell Voltage,Solar Cell Current,Solar Cell Power
1,1,99,58.86330E-003,-625.48600E-006,-36.81817E-006
1,1,100,63.54630E-003,-623.21800E-006,-39.60320E-006
1,1,101,68.22530E-003,-620.37100E-006,-42.32500E-006
1,1,102,72.91270E-003,-618.73300E-006,-45.11349E-006
1,1,103,77.59350E-003,-619.24000E-006,-48.04900E-006
1,1,104,82.27020E-003,-617.42400E-006,-50.79560E-006
1,1,105,86.95720E-003,-609.93400E-006,-53.03815E-006
1,1,106,91.64230E-003,-610.66200E-006,-55.96247E-006
1,1,107,96.32200E-003,-612.35900E-006,-58.98364E-006
1,1,108,101.00030E-003,-610.32400E-006,-61.64291E-006
1,1,109,105.68600E-003,-602.08200E-006,-63.63164E-006
1,1,110,110.36770E-003,-601.30300E-006,-66.36443E-006
1,1,111,115.04880E-003,-602.14300E-006,-69.27583E-006
1,1,112,119.73400E-003,-597.38000E-006,-71.52670E-006
1,1,113,124.41480E-003,-593.46800E-006,-73.83620E-006
1,1,114,129.09830E-003,-594.19200E-006,-76.70918E-006
1,1,115,133.77950E-003,-591.57800E-006,-79.14101E-006
1,1,116,138.46280E-003,-589.97300E-006,-81.68931E-006
1,1,117,143.14450E-003,-585.31400E-006,-83.78448E-006
1,1,118,147.82700E-003,-583.78500E-006,-86.29919E-006
1,1,119,152.50960E-003,-582.98900E-006,-88.91142E-006
1,1,120,157.19060E-003,-582.18400E-006,-91.51385E-006
1,1,121,161.87450E-003,-578.07400E-006,-93.57544E-006
1,1,122,166.55610E-003,-574.24200E-006,-95.64351E-006
1,1,123,171.23820E-003,-575.37500E-006,-98.52618E-006
1,1,124,175.92000E-003,-572.58700E-006,-100.72951E-006
1,1,125,180.60120E-003,-566.21800E-006,-102.25965E-006
1,1,126,185.28680E-003,-563.77700E-006,-104.46044E-006
1,1,127,189.96640E-003,-564.53300E-006,-107.24230E-006
1,1,128,194.64870E-003,-562.38200E-006,-109.46693E-006
1,1,129,199.33120E-003,-553.58100E-006,-110.34597E-006
1,1,130,204.01430E-003,-553.48400E-006,-112.91865E-006
1,1,131,208.69700E-003,-554.64800E-006,-115.75337E-006
1,1,132,213.37600E-003,-551.38400E-006,-117.65211E-006
1,1,133,218.05800E-003,-544.11300E-006,-118.64819E-006
1,1,134,222.74100E-003,-543.90400E-006,-121.14972E-006
1,1,135,227.42000E-003,-545.37300E-006,-124.02873E-006
1,1,136,232.10400E-003,-540.08100E-006,-125.35496E-006
1,1,137,236.78900E-003,-533.91300E-006,-126.42473E-006
1,1,138,241.47000E-003,-534.02200E-006,-128.95029E-006
1,1,139,246.15000E-003,-533.24600E-006,-131.25850E-006
1,1,140,250.84100E-003,-526.97600E-006,-132.18719E-006
1,1,141,255.51900E-003,-524.72400E-006,-134.07695E-006
1,1,142,260.20200E-003,-525.22100E-006,-136.66355E-006
1,1,143,264.87700E-003,-523.00700E-006,-138.53253E-006
1,1,144,269.56800E-003,-517.56900E-006,-139.52004E-006
1,1,145,274.25100E-003,-515.24200E-006,-141.30563E-006
1,1,146,278.93000E-003,-515.95900E-006,-143.91644E-006
1,1,147,283.60900E-003,-510.90700E-006,-144.89782E-006
1,1,148,288.28700E-003,-507.47000E-006,-146.29700E-006
1,1,149,292.98100E-003,-504.86800E-006,-147.91673E-006
1,1,150,297.65900E-003,-504.26600E-006,-150.09931E-006
1,1,151,302.33800E-003,-500.00000E-006,-151.16900E-006
