Repeat,VAR2,Point,Solar Cell Voltage,Solar Cell Current,Solar Cell Power
1,1,99,58.86260E-003,-794.67300E-006,-46.77652E-006
1,1,100,63.54590E-003,-796.71700E-006,-50.62810E-006
1,1,101,68.22520E-003,-791.10800E-006,-53.97350E-006
1,1,102,72.90570E-003,-787.99100E-006,-57.44904E-006
1,1,103,77.59250E-003,-786.00300E-006,-60.98794E-006
1,1,104,82.27240E-003,-786.34600E-006,-64.69457E-006
1,1,105,86.95700E-003,-781.93600E-006,-67.99481E-006
1,1,106,91.64030E-003,-778.90700E-006,-71.37927E-006
1,1,107,96.31980E-003,-775.42500E-006,-74.68878E-006
1,1,108,101.00160E-003,-773.80000E-006,-78.15504E-006
1,1,109,105.68810E-003,-772.98400E-006,-81.69521E-006
1,1,110,110.36840E-003,-771.68000E-006,-85.16909E-006
1,1,111,115.05170E-003,-766.51000E-006,-88.18828E-006
1,1,112,119.73040E-003,-766.59800E-006,-91.78509E-006
1,1,113,124.41360E-003,-762.62700E-006,-94.88117E-006
1,1,114,129.09320E-003,-757.57900E-006,-97.79830E-006
1,1,115,133.78160E-003,-752.98500E-006,-100.73554E-006
1,1,116,138.46340E-003,-754.45200E-006,-104.46399E-006
1,1,117,143.14320E-003,-753.74500E-006,-107.89347E-006
1,1,118,147.82200E-003,-746.65400E-006,-110.37189E-006
1,1,119,152.51020E-003,-745.90400E-006,-113.75797E-006
1,1,120,157.19360E-003,-747.30400E-006,-117.47141E-006
1,1,121,161.86900E-003,-743.98400E-006,-120.42795E-006
1,1,122,166.55470E-003,-737.93500E-006,-122.90654E-006
1,1,123,171.23560E-003,-736.12200E-006,-126.05029E-006
1,1,124,175.91910E-003,-736.32900E-006,-129.53433E-006
1,1,125,180.60030E-003,-730.64900E-006,-131.95543E-006
1,1,126,185.28560E-003,-725.57300E-006,-134.43823E-006
1,1,127,189.96560E-003,-723.52300E-006,-137.44448E-006
1,1,128,194.64790E-003,-724.22300E-006,-140.96849E-006
1,1,129,199.33190E-003,-716.13800E-006,-142.74915E-006
1,1,130,204.01400E-003,-714.32400E-006,-145.73210E-006
1,1,131,208.69720E-003,-713.91000E-006,-148.99102E-006
1,1,132,213.37700E-003,-711.08800E-006,-151.72982E-006
1,1,133,218.06000E-003,-707.34400E-006,-154.24343E-006
1,1,134,222.74300E-003,-703.94500E-006,-156.79882E-006
1,1,135,227.42200E-003,-702.44000E-006,-159.75031E-006
1,1,136,232.10700E-003,-698.98800E-006,-162.24001E-006
1,1,137,236.78700E-003,-696.66900E-006,-164.96216E-006
1,1,138,241.47500E-003,-693.76900E-006,-167.52787E-006
1,1,139,246.15000E-003,-690.43900E-006,-169.95156E-006
1,1,140,250.84200E-003,-685.70800E-006,-172.00437E-006
1,1,141,255.52200E-003,-686.32100E-006,-175.37011E-006
1,1,142,260.20200E-003,-685.23800E-006,-178.30030E-006
1,1,143,264.87500E-003,-679.07600E-006,-179.87026E-006
1,1,144,269.57000E-003,-675.92500E-006,-182.20910E-006
1,1,145,274.24800E-003,-675.48200E-006,-185.24959E-006
1,1,146,278.92700E-003,-672.09800E-006,-187.46628E-006
1,1,147,283.60900E-003,-664.13000E-006,-188.35325E-006
1,1,148,288.29200E-003,-663.28200E-006,-191.21889E-006
1,1,149,292.97800E-003,-662.89300E-006,-194.21307E-006
1,1,150,297.65600E-003,-659.08000E-006,-196.17912E-006
1,1,151,302.34100E-003,-652.56100E-006,-197.29595E-006
1,1,152,307.02200E-003,-652.49900E-006,-200.33155E-006
1,1,153,311.71200E-003,-652.26700E-006,-203.31945E-006
1,1,154,316.38800E-003,-643.79800E-006,-203.68996E-006
1,1,155,321.06900E-003,-640.92700E-006,-205.78179E-006
1,1,156,325.75100E-003,-639.68900E-006,-208.37933E-006
1,1,157,330.42900E-003,-637.62100E-006,-210.68847E-006
1,1,158,335.12000E-003,-628.25000E-006,-210.53914E-006
1,1,159,339.80100E-003,-625.50800E-006,-212.54824E-006
1,1,160,344.47900E-003,-625.41900E-006,-215.44371E-006
1,1,161,349.15400E-003,-618.91400E-006,-216.09630E-006
1,1,162,353.85200E-003,-614.77900E-006,-217.54078E-006
1,1,163,358.53100E-003,-612.46000E-006,-219.58590E-006
1,1,164,363.20900E-003,-610.72600E-006,-221.82118E-006
1,1,165,367.88700E-003,-602.74900E-006,-221.74352E-006
1,1,166,372.58100E-003,-600.41800E-006,-223.70434E-006
1,1,167,377.26100E-003,-599.23000E-006,-226.06611E-006
1,1,168,381.94000E-003,-595.66200E-006,-227.50714E-006
1,1,169,386.62100E-003,-591.49400E-006,-228.68400E-006
1,1,170,391.30300E-003,-589.36800E-006,-230.62147E-006
1,1,171,395.99100E-003,-587.08200E-006,-232.47919E-006
1,1,172,400.66800E-003,-580.05400E-006,-232.40908E-006
1,1,173,405.35000E-003,-576.81400E-006,-233.81155E-006
1,1,174,410.03000E-003,-575.06900E-006,-235.79554E-006
1,1,175,414.71600E-003,-571.65800E-006,-237.07572E-006
1,1,176,419.39900E-003,-562.71700E-006,-236.00295E-006
1,1,177,424.08000E-003,-560.99800E-006,-237.90803E-006
1,1,178,428.75900E-003,-558.99200E-006,-239.67285E-006
1,1,179,433.43500E-003,-552.55500E-006,-239.49668E-006
1,1,180,438.13100E-003,-544.90200E-006,-238.73846E-006
1,1,181,442.81100E-003,-544.40400E-006,-241.06808E-006
1,1,182,447.48900E-003,-543.20600E-006,-243.07871E-006
1,1,183,452.16800E-003,-533.30700E-006,-241.14436E-006
1,1,184,456.86300E-003,-530.17300E-006,-242.21643E-006
1,1,185,461.54000E-003,-531.00700E-006,-245.08097E-006
1,1,186,466.21700E-003,-528.06300E-006,-246.19195E-006
1,1,187,470.90100E-003,-517.48100E-006,-243.68232E-006
1,1,188,475.59200E-003,-514.56600E-006,-244.72347E-006
1,1,189,480.27400E-003,-515.11200E-006,-247.39490E-006
1,1,190,484.94400E-003,-510.39500E-006,-247.51299E-006
1,1,191,489.63000E-003,-501.55100E-006,-245.57442E-006
1,1,192,494.31100E-003,-501.23700E-006,-247.76696E-006
1,1,193,499.00000E-003,-501.23600E-006,-250.11676E-006
1,1,194,503.67700E-003,-491.77000E-006,-247.69324E-006
1,1,195,508.36000E-003,-487.38600E-006,-247.76755E-006
1,1,196,513.04100E-003,-487.08400E-006,-249.89406E-006
1,1,197,517.72700E-003,-484.24600E-006,-250.70723E-006
1,1,198,522.40900E-003,-474.77900E-006,-248.02882E-006
1,1,199,527.09100E-003,-470.33600E-006,-247.90987E-006
1,1,200,531.77200E-003,-468.41600E-006,-249.09051E-006
1,1,201,536.44800E-003,-460.32700E-006,-246.94150E-006
1,1,202,541.14100E-003,-455.38600E-006,-246.42804E-006
1,1,203,545.82000E-003,-453.55000E-006,-247.55666E-006
1,1,204,550.49900E-003,-450.88000E-006,-248.20899E-006
1,1,205,555.17900E-003,-440.26600E-006,-244.42644E-006
1,1,206,559.87200E-003,-436.39700E-006,-244.32646E-006
1,1,207,564.55100E-003,-434.56500E-006,-245.33411E-006
1,1,208,569.22600E-003,-425.28400E-006,-242.08271E-006
1,1,209,573.91000E-003,-418.11600E-006,-239.96095E-006
1,1,210,578.60400E-003,-416.53300E-006,-241.00766E-006
1,1,211,583.27800E-003,-412.29700E-006,-240.48377E-006
1,1,212,587.95800E-003,-400.81200E-006,-235.66062E-006
1,1,213,592.63900E-003,-395.47800E-006,-234.37569E-006
1,1,214,597.32100E-003,-395.50700E-006,-236.24464E-006
1,1,215,602.00900E-003,-390.08600E-006,-234.83528E-006
1,1,216,606.68800E-003,-375.43200E-006,-227.77009E-006
1,1,217,611.37500E-003,-368.85900E-006,-225.51117E-006
1,1,218,616.05200E-003,-369.98500E-006,-227.93000E-006
1,1,219,620.73500E-003,-360.91400E-006,-224.03195E-006
1,1,220,625.42000E-003,-346.31200E-006,-216.59045E-006
1,1,221,630.10100E-003,-349.87400E-006,-220.45596E-006
1,1,222,634.77600E-003,-333.28900E-006,-211.56386E-006
1,1,223,639.46300E-003,-325.86500E-006,-208.37861E-006
1,1,224,644.15200E-003,-325.73300E-006,-209.82156E-006
1,1,225,648.82500E-003,-316.97800E-006,-205.66325E-006
1,1,226,653.51100E-003,-300.66600E-006,-196.48854E-006
1,1,227,658.19500E-003,-295.46300E-006,-194.47227E-006
1,1,228,662.88000E-003,-292.74600E-006,-194.05547E-006
1,1,229,667.55500E-003,-275.50100E-006,-183.91207E-006
1,1,230,672.23900E-003,-264.92800E-006,-178.09493E-006
1,1,231,676.92300E-003,-264.26100E-006,-178.88435E-006
1,1,232,681.60200E-003,-252.05600E-006,-171.80187E-006
1,1,233,686.29300E-003,-234.70600E-006,-161.07708E-006
1,1,234,690.97600E-003,-229.99600E-006,-158.92172E-006
1,1,235,695.64900E-003,-225.62400E-006,-156.95511E-006
1,1,236,700.32400E-003,-207.79200E-006,-145.52172E-006
1,1,237,705.02000E-003,-193.27900E-006,-136.26556E-006
1,1,238,709.70100E-003,-193.75800E-006,-137.51025E-006
1,1,239,714.37800E-003,-183.43700E-006,-131.04336E-006
1,1,240,719.05700E-003,-158.92500E-006,-114.27613E-006
1,1,241,723.75600E-003,-148.96300E-006,-107.81287E-006
1,1,242,728.43100E-003,-149.30900E-006,-108.76130E-006
1,1,243,733.10000E-003,-133.98500E-006,-98.22440E-006
1,1,244,737.79100E-003,-110.27300E-006,-81.35843E-006
1,1,245,742.48200E-003,-104.57900E-006,-77.64803E-006
1,1,246,747.16100E-003,-99.98200E-006,-74.70265E-006
1,1,247,751.91700E-003,-71.77720E-006,-53.97050E-006
1,1,248,757.04900E-003,-66.81980E-006,-50.58586E-006
1,1,249,761.20400E-003,-60.74830E-006,-46.24185E-006
1,1,250,765.35200E-003,-37.07110E-006,-28.37244E-006
1,1,251,770.52700E-003,-18.17750E-006,-14.00625E-006
1,1,252,775.68600E-003,-16.53720E-006,-12.82767E-006
1,1,253,779.92300E-003,-6.60950E-006,-5.15490E-006
1,1,254,784.60500E-003,24.21550E-006,18.99960E-006
1,1,255,789.87700E-003,33.67380E-006,26.59816E-006
1,1,256,793.91600E-003,36.19150E-006,28.73301E-006
1,1,257,797.97200E-003,57.48570E-006,45.87198E-006
1,1,258,803.34100E-003,81.97790E-006,65.85621E-006
1,1,259,808.59000E-003,87.92100E-006,71.09204E-006
1,1,260,812.70600E-003,95.37450E-006,77.51143E-006
1,1,261,817.39200E-003,127.64900E-006,104.33927E-006
1,1,262,822.08000E-003,136.66600E-006,112.35039E-006
1,1,263,826.75800E-003,140.79100E-006,116.40009E-006
1,1,264,831.43000E-003,164.85100E-006,137.06207E-006
1,1,265,836.12100E-003,189.14500E-006,158.14811E-006
1,1,266,840.80900E-003,194.18800E-006,163.27502E-006
1,1,267,845.47800E-003,203.35800E-006,171.93472E-006
